,Local.time.in.Agadir...Al.Massira..airport.,T,P0,P,U,DD,Ff,ff10,WW,W.W.,c,VV,Td,Few clouds,Scattered clouds,Broken clouds,Overcast,cumulonimbus clouds,cumulus congestus of great vertical extent
18275,6/7/15 6:00,18,753.9,760.5,94,Wind blowing from the west-southwest,3,NA,Mist,,Overcast (100%) 30 m,2,17,0,0,0,30,0,0
18276,6/7/15 6:30,18,753.9,760.5,94,Wind blowing from the west,3,NA,Mist,,Overcast (100%) 30 m,1.2,17,0,0,0,30,0,0
18277,6/7/15 7:00,18,753.9,760.5,94,Wind blowing from the west,3,NA,Mist,,Overcast (100%) 30 m,1.2,17,0,0,0,30,0,0
18278,6/7/15 8:00,18,754.6,761.2,94,Wind blowing from the west-southwest,4,NA,Mist,,Overcast (100%) 90 m,3,17,0,0,0,90,0,0
18279,6/7/15 8:57,19,754.6,761.2,88,Wind blowing from the west,4,NA,,,Overcast (100%) 180 m,6,17,0,0,0,180,0,0
18280,6/7/15 9:00,19,754.6,761.2,88,Wind blowing from the west,4,NA,Mist,,Overcast (100%) 90 m,3,17,0,0,0,90,0,0
18281,6/7/15 9:30,20,754.7,761.2,83,Wind blowing from the west-southwest,4,NA,,,Overcast (100%) 180 m,6,17,0,0,0,180,0,0
18282,6/7/15 10:00,20,754.7,761.2,78,Wind blowing from the west,4,NA,,,Overcast (100%) 180 m,6,16,0,0,0,180,0,0
18283,6/7/15 10:19,21,754.7,761.2,73,Wind blowing from the west-southwest,4,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 480 m",6,16,0,300,480,0,0,0
18284,6/7/15 10:30,21,754.7,761.2,73,Wind blowing from the west-southwest,4,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 480 m",6,16,0,300,480,0,0,0
18285,6/7/15 11:00,22,754.7,761.2,69,Wind blowing from the west-southwest,4,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 480 m",6,16,0,300,480,0,0,0
18286,6/7/15 12:00,23,754.7,761.2,65,Wind blowing from the west-southwest,4,NA,,,Scattered clouds (40-50%) 780 m,8,16,0,780,0,0,0,0
18287,6/7/15 13:00,25,754.8,761.2,54,Wind blowing from the west,5,NA,,,Scattered clouds (40-50%) 780 m,8,15,0,780,0,0,0,0
18288,6/7/15 13:30,25,754.8,761.2,51,Wind blowing from the west,5,NA,,,Scattered clouds (40-50%) 780 m,8,14,0,780,0,0,0,0
18289,6/7/15 14:00,25,754.8,761.2,51,Wind blowing from the west,5,NA,,,Scattered clouds (40-50%) 780 m,8,14,0,780,0,0,0,0
18290,6/7/15 15:00,25,754.1,760.5,51,Wind blowing from the west,6,NA,,,Scattered clouds (40-50%) 780 m,8,14,0,780,0,0,0,0
18291,6/7/15 15:30,25,754.1,760.5,51,Wind blowing from the west-southwest,7,NA,,,Scattered clouds (40-50%) 780 m,8,14,0,780,0,0,0,0
18292,6/7/15 16:00,25,754.1,760.5,51,Wind blowing from the west-southwest,6,NA,,,Scattered clouds (40-50%) 780 m,8,14,0,780,0,0,0,0
18293,6/7/15 16:30,25,754.1,760.5,51,Wind blowing from the west,7,NA,,,Scattered clouds (40-50%) 780 m,8,14,0,780,0,0,0,0
18294,6/7/15 17:00,24,754.1,760.5,54,Wind blowing from the west,6,NA,,,Scattered clouds (40-50%) 780 m,8,14,0,780,0,0,0,0
18295,6/7/15 17:30,24,754.1,760.5,54,Wind blowing from the west,6,NA,,,Scattered clouds (40-50%) 780 m,8,14,0,780,0,0,0,0
18296,6/7/15 18:00,23,754,760.5,61,Wind blowing from the west,7,NA,,,Scattered clouds (40-50%) 780 m,8,15,0,780,0,0,0,0
18297,6/7/15 18:30,22,754.7,761.2,65,Wind blowing from the west,6,NA,,,Scattered clouds (40-50%) 780 m,8,15,0,780,0,0,0,0
18298,6/7/15 19:00,21,754.7,761.2,69,Wind blowing from the west,5,NA,,,Scattered clouds (40-50%) 780 m,8,15,0,780,0,0,0,0
18299,6/7/15 20:00,NA,NA,762,NA,Wind blowing from the west-southwest,4,NA,,,Scattered clouds (40-50%) 780 m,8,NA,0,780,0,0,0,0
18300,6/7/15 20:30,NA,NA,762,NA,,NA,NA,,,Scattered clouds (40-50%) 780 m,8,NA,0,780,0,0,0,0
18301,6/7/15 21:00,20,755.5,762,78,Wind blowing from the south-west,3,NA,,,Scattered clouds (40-50%) 780 m,8,16,0,780,0,0,0,0
18302,6/7/15 22:00,19,756.2,762.8,83,variable wind direction,1,NA,,,Scattered clouds (40-50%) 780 m,8,16,0,780,0,0,0,0
18303,6/7/15 22:30,19,756.2,762.8,83,variable wind direction,1,NA,,,Scattered clouds (40-50%) 780 m,8,16,0,780,0,0,0,0
18304,6/7/15 23:00,18,756.2,762.8,88,Wind blowing from the south-east,2,NA,,,Scattered clouds (40-50%) 780 m,8,16,0,780,0,0,0,0
18305,6/8/15 0:00,18,755.4,762,83,Wind blowing from the north-northeast,2,NA,,,Few clouds (10-30%) 780 m,8,15,780,0,0,0,0,0
18306,6/8/15 0:30,18,755.4,762,83,Wind blowing from the north-east,2,NA,,,Few clouds (10-30%) 780 m,8,15,780,0,0,0,0,0
18307,6/8/15 1:00,17,755.4,762,88,Wind blowing from the north-west,2,NA,,,Few clouds (10-30%) 780 m,8,15,780,0,0,0,0,0
18308,6/8/15 1:30,17,755.4,762,88,Wind blowing from the west-northwest,1,NA,,,Few clouds (10-30%) 780 m,8,15,780,0,0,0,0,0
18309,6/8/15 2:00,18,755.4,762,83,"Calm, no wind",0,NA,,,Few clouds (10-30%) 780 m,8,15,780,0,0,0,0,0
18310,6/8/15 3:00,19,754.6,761.2,83,Wind blowing from the west,2,NA,,,Scattered clouds (40-50%) 780 m,8,16,0,780,0,0,0,0
18311,6/8/15 4:00,19,754.6,761.2,83,Wind blowing from the west,2,NA,,,Scattered clouds (40-50%) 780 m,8,16,0,780,0,0,0,0
18312,6/8/15 4:30,19,754.6,761.2,83,Wind blowing from the south-west,2,NA,,,Scattered clouds (40-50%) 780 m,8,16,0,780,0,0,0,0
18313,6/8/15 5:00,19,754.6,761.2,83,Wind blowing from the west-southwest,2,NA,,,Scattered clouds (40-50%) 780 m,8,16,0,780,0,0,0,0
18314,6/8/15 5:30,19,754.6,761.2,83,Wind blowing from the south-west,2,NA,,,Broken clouds (60-90%) 780 m,8,16,0,0,780,0,0,0
18315,6/8/15 6:00,19,754.6,761.2,83,Wind blowing from the west-southwest,2,NA,,,Broken clouds (60-90%) 780 m,8,16,0,0,780,0,0,0
18316,6/8/15 7:00,19,755.4,762,83,Wind blowing from the south-west,3,NA,,,Broken clouds (60-90%) 600 m,5,16,0,0,600,0,0,0
18317,6/8/15 7:30,19,755.4,762,83,Wind blowing from the south-west,2,NA,,,Broken clouds (60-90%) 600 m,5,16,0,0,600,0,0,0
18318,6/8/15 8:00,20,NA,NA,78,,NA,NA,,,Broken clouds (60-90%) 780 m,6,16,0,0,780,0,0,0
18319,6/8/15 9:00,21,755.5,762,69,"Calm, no wind",0,NA,,,Broken clouds (60-90%) 780 m,6,15,0,0,780,0,0,0
18320,6/8/15 10:00,22,755.5,762,65,variable wind direction,1,NA,,,Broken clouds (60-90%) 780 m,6,15,0,0,780,0,0,0
18321,6/8/15 10:30,22,755.5,762,65,Wind blowing from the west-southwest,2,NA,,,Broken clouds (60-90%) 780 m,6,15,0,0,780,0,0,0
18322,6/8/15 11:00,23,755.5,762,61,variable wind direction,1,NA,,,Broken clouds (60-90%) 780 m,6,15,0,0,780,0,0,0
18323,6/8/15 12:00,24,755.5,762,54,Wind blowing from the south,2,NA,,,Broken clouds (60-90%) 780 m,6,14,0,0,780,0,0,0
18324,6/8/15 12:30,25,754.8,761.2,51,variable wind direction,2,NA,,,Broken clouds (60-90%) 780 m,8,14,0,0,780,0,0,0
18325,6/8/15 13:00,25,754.8,761.2,54,Wind blowing from the west-southwest,3,NA,,,Broken clouds (60-90%) 780 m,8,15,0,0,780,0,0,0
18326,6/8/15 14:00,25,754.1,760.5,54,Wind blowing from the west,7,NA,,,Scattered clouds (40-50%) 780 m,10.0 and more,15,0,780,0,0,0,0
18327,6/8/15 15:00,25,754.1,760.5,51,Wind blowing from the west,7,NA,,,Scattered clouds (40-50%) 780 m,10.0 and more,14,0,780,0,0,0,0
18328,6/8/15 15:30,25,754.1,760.5,54,Wind blowing from the west,8,NA,,,No Significant Clouds,10.0 and more,15,0,0,0,0,0,0
18329,6/8/15 16:00,24,754.1,760.5,61,Wind blowing from the west,9,NA,,,No Significant Clouds,10.0 and more,16,0,0,0,0,0,0
18330,6/8/15 16:30,24,754.1,760.5,61,Wind blowing from the west,9,NA,,,No Significant Clouds,10.0 and more,16,0,0,0,0,0,0
18331,6/8/15 17:00,23,754,760.5,65,Wind blowing from the west,9,NA,,,No Significant Clouds,10.0 and more,16,0,0,0,0,0,0
18332,6/8/15 18:00,22,754,760.5,65,Wind blowing from the west,8,NA,,,No Significant Clouds,10.0 and more,15,0,0,0,0,0,0
18333,6/8/15 18:30,22,754.7,761.2,65,Wind blowing from the west,7,NA,,,No Significant Clouds,10.0 and more,15,0,0,0,0,0,0
18334,6/8/15 19:00,21,754.7,761.2,69,Wind blowing from the west-southwest,6,NA,,,No Significant Clouds,10.0 and more,15,0,0,0,0,0,0
18335,6/8/15 20:00,19,754.6,761.2,83,Wind blowing from the south-west,4,NA,,,No Significant Clouds,10.0 and more,16,0,0,0,0,0,0
18336,6/8/15 20:30,19,755.4,762,83,,NA,NA,,,Scattered clouds (40-50%) 300 m,10.0 and more,16,0,300,0,0,0,0
18337,6/8/15 21:00,19,755.4,762,83,Wind blowing from the south-west,4,NA,,,Scattered clouds (40-50%) 300 m,10.0 and more,16,0,300,0,0,0,0
18338,6/8/15 22:00,19,755.4,762,83,Wind blowing from the south-west,3,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 480 m",10.0 and more,16,0,300,480,0,0,0
18339,6/8/15 22:30,19,756.2,762.8,83,Wind blowing from the south-west,3,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 480 m",10.0 and more,16,0,300,480,0,0,0
18340,6/8/15 23:00,19,756.2,762.8,83,Wind blowing from the south-southwest,2,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 480 m",10.0 and more,16,0,300,480,0,0,0
18341,6/9/15 0:00,19,755.4,762,83,Wind blowing from the south-southwest,3,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 480 m",10.0 and more,16,0,300,480,0,0,0
18342,6/9/15 1:00,19,755.4,762,83,variable wind direction,1,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 480 m",10.0 and more,16,0,300,480,0,0,0
18343,6/9/15 1:30,19,754.6,761.2,83,Wind blowing from the south-west,2,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 480 m",10.0 and more,16,0,300,480,0,0,0
18344,6/9/15 2:00,19,754.6,761.2,78,Wind blowing from the west,2,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 480 m",10.0 and more,15,0,300,480,0,0,0
18345,6/9/15 2:30,19,754.6,761.2,78,Wind blowing from the west-southwest,2,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 480 m",10.0 and more,15,0,300,480,0,0,0
18346,6/9/15 3:00,19,754.6,761.2,78,variable wind direction,1,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 480 m",10.0 and more,15,0,300,480,0,0,0
18347,6/9/15 4:00,19,754.6,761.2,83,Wind blowing from the west-southwest,3,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 480 m",10.0 and more,16,0,300,480,0,0,0
18348,6/9/15 4:30,19,754.6,761.2,78,Wind blowing from the west-southwest,3,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 480 m",10.0 and more,15,0,300,480,0,0,0
18349,6/9/15 5:00,18,754.6,761.2,83,Wind blowing from the west,3,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 480 m",10.0 and more,15,0,300,480,0,0,0
18350,6/9/15 5:30,18,754.6,761.2,83,Wind blowing from the west,3,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 480 m",10.0 and more,15,0,300,480,0,0,0
18351,6/9/15 6:00,19,754.6,761.2,78,Wind blowing from the west,3,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 780 m",10.0 and more,15,0,300,780,0,0,0
18352,6/9/15 7:00,19,754.6,761.2,78,Wind blowing from the west-southwest,3,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 780 m",10.0 and more,15,0,300,780,0,0,0
18353,6/9/15 7:30,19,755.4,762,78,Wind blowing from the west-southwest,3,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 780 m",10.0 and more,15,0,300,780,0,0,0
18354,6/9/15 8:00,19,755.4,762,78,Wind blowing from the west-southwest,3,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 780 m",10.0 and more,15,0,300,780,0,0,0
18355,6/9/15 9:00,21,755.5,762,69,Wind blowing from the west,3,NA,,,Overcast (100%) 990 m,10.0 and more,15,0,0,0,990,0,0
18356,6/9/15 9:30,21,755.5,762,69,Wind blowing from the west-southwest,3,NA,,,Overcast (100%) 780 m,10.0 and more,15,0,0,0,780,0,0
18357,6/9/15 10:00,22,755.5,762,61,Wind blowing from the west,2,NA,,,Overcast (100%) 780 m,10.0 and more,14,0,0,0,780,0,0
18358,6/9/15 10:30,22,755.5,762,65,Wind blowing from the west-northwest,3,NA,,,Overcast (100%) 780 m,10.0 and more,15,0,0,0,780,0,0
18359,6/9/15 11:00,23,754.7,761.2,61,Wind blowing from the west-northwest,4,NA,,,Broken clouds (60-90%) 780 m,10.0 and more,15,0,0,780,0,0,0
18360,6/9/15 12:00,24,754.8,761.2,54,Wind blowing from the west,3,NA,,,Broken clouds (60-90%) 780 m,10.0 and more,14,0,0,780,0,0,0
18361,6/9/15 13:00,24,754.8,761.2,57,Wind blowing from the west,6,NA,,,"Scattered clouds (40-50%) 780 m, scattered clouds (40-50%) 1080 m",10.0 and more,15,0,1080,0,0,0,0
18362,6/9/15 14:00,24,754.1,760.5,54,Wind blowing from the west,9,NA,,,Scattered clouds (40-50%) 780 m,10.0 and more,14,0,780,0,0,0,0
18363,6/9/15 15:00,24,754.1,760.5,57,Wind blowing from the west,8,NA,,,Scattered clouds (40-50%) 780 m,10.0 and more,15,0,780,0,0,0,0
18364,6/9/15 15:30,23,754,760.5,61,Wind blowing from the west,9,NA,,,Scattered clouds (40-50%) 780 m,10.0 and more,15,0,780,0,0,0,0
18365,6/9/15 16:00,23,754,760.5,57,Wind blowing from the west,9,NA,,,Scattered clouds (40-50%) 780 m,10.0 and more,14,0,780,0,0,0,0
18366,6/9/15 17:00,22,754,760.5,65,Wind blowing from the west,7,NA,,,Scattered clouds (40-50%) 780 m,10.0 and more,15,0,780,0,0,0,0
18367,6/9/15 17:30,22,754,760.5,65,Wind blowing from the west-southwest,7,NA,,,Scattered clouds (40-50%) 780 m,10.0 and more,15,0,780,0,0,0,0
18368,6/9/15 18:00,22,754,760.5,65,Wind blowing from the west,7,NA,,,Scattered clouds (40-50%) 690 m,10.0 and more,15,0,690,0,0,0,0
18369,6/9/15 18:30,21,754,760.5,69,Wind blowing from the west,6,NA,,,Scattered clouds (40-50%) 690 m,10.0 and more,15,0,690,0,0,0,0
18370,6/9/15 19:00,20,754,760.5,73,Wind blowing from the west-southwest,5,NA,,,Scattered clouds (40-50%) 690 m,10.0 and more,15,0,690,0,0,0,0
18371,6/9/15 19:30,20,754,760.5,73,Wind blowing from the west-southwest,5,NA,,,Scattered clouds (40-50%) 690 m,10.0 and more,15,0,690,0,0,0,0
18372,6/9/15 20:00,19,754.6,761.2,83,Wind blowing from the west-southwest,5,NA,,,"Scattered clouds (40-50%) 390 m, broken clouds (60-90%) 480 m",10.0 and more,16,0,390,480,0,0,0
18373,6/9/15 20:30,19,754.6,761.2,83,Wind blowing from the west-southwest,5,NA,,,"Scattered clouds (40-50%) 390 m, broken clouds (60-90%) 480 m",10.0 and more,16,0,390,480,0,0,0
18374,6/9/15 21:00,19,754.6,761.2,83,Wind blowing from the south-west,5,NA,,,"Scattered clouds (40-50%) 390 m, broken clouds (60-90%) 480 m",10.0 and more,16,0,390,480,0,0,0
18375,6/9/15 21:30,19,754.6,761.2,83,Wind blowing from the south-west,4,NA,,,"Scattered clouds (40-50%) 390 m, broken clouds (60-90%) 480 m",10.0 and more,16,0,390,480,0,0,0
18376,6/9/15 22:00,19,755.4,762,83,Wind blowing from the south-west,4,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 480 m",10.0 and more,16,0,300,480,0,0,0
18377,6/9/15 22:30,19,755.4,762,83,Wind blowing from the south-west,3,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 480 m",10.0 and more,16,0,300,480,0,0,0
18378,6/9/15 23:00,19,754.6,761.2,83,Wind blowing from the south-southwest,3,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 480 m",10.0 and more,16,0,300,480,0,0,0
18379,6/10/15 0:00,19,754.6,761.2,83,Wind blowing from the south-southwest,3,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 480 m",10.0 and more,16,0,300,480,0,0,0
18380,6/10/15 1:00,19,754.6,761.2,83,Wind blowing from the south-west,3,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 480 m",10.0 and more,16,0,300,480,0,0,0
18381,6/10/15 1:30,19,753.9,760.5,83,Wind blowing from the south-west,3,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 480 m",10.0 and more,16,0,300,480,0,0,0
18382,6/10/15 2:00,19,753.9,760.5,83,Wind blowing from the west-southwest,4,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 480 m",10.0 and more,16,0,300,480,0,0,0
18383,6/10/15 3:00,18,753.9,760.5,83,Wind blowing from the west-southwest,2,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 480 m",10.0 and more,15,0,300,480,0,0,0
18384,6/10/15 3:30,18,753.9,760.5,83,Wind blowing from the west-southwest,3,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 480 m",10.0 and more,15,0,300,480,0,0,0
18385,6/10/15 4:00,18,753.9,760.5,83,Wind blowing from the south-west,2,NA,,,"Scattered clouds (40-50%) 300 m, broken clouds (60-90%) 480 m",10.0 and more,15,0,300,480,0,0,0
18386,6/10/15 5:00,19,753.9,760.5,73,Wind blowing from the west-southwest,2,NA,,,"Few clouds (10-30%) 300 m, broken clouds (60-90%) 480 m",10.0 and more,14,300,0,480,0,0,0
18387,6/10/15 5:30,19,753.9,760.5,78,,NA,NA,,,"Few clouds (10-30%) 300 m, broken clouds (60-90%) 480 m",10.0 and more,15,300,0,480,0,0,0
18388,6/10/15 6:00,19,753.9,760.5,78,Wind blowing from the south-west,2,NA,,,"Few clouds (10-30%) 300 m, broken clouds (60-90%) 480 m",10.0 and more,15,300,0,480,0,0,0
18389,6/10/15 7:00,19,753.9,760.5,83,Wind blowing from the south-west,3,NA,,,Broken clouds (60-90%) 480 m,10.0 and more,16,0,0,480,0,0,0
18390,6/10/15 7:30,20,754.7,761.2,78,Wind blowing from the west-southwest,3,NA,,,Broken clouds (60-90%) 480 m,10.0 and more,16,0,0,480,0,0,0
18391,6/10/15 8:00,20,754.7,761.2,78,Wind blowing from the west-southwest,3,NA,,,"Scattered clouds (40-50%) 480 m, scattered clouds (40-50%) 690 m",10.0 and more,16,0,690,0,0,0,0
18392,6/10/15 9:00,21,754.7,761.2,69,Wind blowing from the south-west,2,NA,,,"Scattered clouds (40-50%) 480 m, scattered clouds (40-50%) 690 m",10.0 and more,15,0,690,0,0,0,0
18393,6/10/15 10:00,23,754.7,761.2,61,Wind blowing from the south-west,3,NA,,,Scattered clouds (40-50%) 600 m,10.0 and more,15,0,600,0,0,0,0
18394,6/10/15 11:00,23,754.7,761.2,61,Wind blowing from the west-southwest,3,NA,,,Broken clouds (60-90%) 600 m,10.0 and more,15,0,0,600,0,0,0
18395,6/10/15 11:30,23,754.7,761.2,57,Wind blowing from the west,6,NA,,,Broken clouds (60-90%) 600 m,10.0 and more,14,0,0,600,0,0,0
18396,6/10/15 12:00,24,754.8,761.2,57,Wind blowing from the west,5,NA,,,Scattered clouds (40-50%) 600 m,10.0 and more,15,0,600,0,0,0,0
18397,6/10/15 12:30,24,754.8,761.2,57,Wind blowing from the west,5,NA,,,Scattered clouds (40-50%) 600 m,10.0 and more,15,0,600,0,0,0,0
18398,6/10/15 13:00,25,754.1,760.5,51,Wind blowing from the west,5,10,,,Scattered clouds (40-50%) 600 m,10.0 and more,14,0,600,0,0,0,0
18399,6/10/15 14:00,25,754.1,760.5,51,Wind blowing from the west-southwest,5,11,,,Scattered clouds (40-50%) 600 m,10.0 and more,14,0,600,0,0,0,0
18400,6/10/15 15:00,25,754.1,760.5,51,Wind blowing from the west,6,NA,,,Few clouds (10-30%) 900 m,10.0 and more,14,900,0,0,0,0,0
18401,6/10/15 16:00,24,754.1,760.5,57,Wind blowing from the west,8,NA,,,Few clouds (10-30%) 900 m,10.0 and more,15,900,0,0,0,0,0
18402,6/10/15 17:00,24,753.3,759.7,50,Wind blowing from the west,8,NA,,,No Significant Clouds,10.0 and more,13,0,0,0,0,0,0
18403,6/10/15 18:00,24,753.3,759.7,54,Wind blowing from the west,7,NA,,,No Significant Clouds,10.0 and more,14,0,0,0,0,0,0
18404,6/10/15 19:00,22,754,760.5,61,Wind blowing from the west-southwest,5,NA,,,No Significant Clouds,10.0 and more,14,0,0,0,0,0,0
18405,6/10/15 19:30,22,754,760.5,61,Wind blowing from the west-southwest,4,NA,,,No Significant Clouds,10.0 and more,14,0,0,0,0,0,0
18406,6/10/15 20:00,21,754,760.5,69,Wind blowing from the west-southwest,4,NA,,,No Significant Clouds,10.0 and more,15,0,0,0,0,0,0
18407,6/10/15 21:00,19,754.6,761.2,83,Wind blowing from the south-west,4,NA,,,No Significant Clouds,10.0 and more,16,0,0,0,0,0,0
18408,6/10/15 21:30,19,754.6,761.2,83,Wind blowing from the south-southwest,3,NA,,,No Significant Clouds,10.0 and more,16,0,0,0,0,0,0
18409,6/10/15 22:00,19,755.4,762,83,Wind blowing from the south-west,3,NA,,,No Significant Clouds,10.0 and more,16,0,0,0,0,0,0
18410,6/10/15 23:00,19,755.4,762,83,Wind blowing from the south-west,3,NA,,,No Significant Clouds,10.0 and more,16,0,0,0,0,0,0
18411,6/10/15 23:30,19,754.6,761.2,83,Wind blowing from the south-west,3,NA,,,No Significant Clouds,10.0 and more,16,0,0,0,0,0,0
18412,6/11/15 0:00,19,754.6,761.2,83,Wind blowing from the south-west,4,NA,,,No Significant Clouds,10.0 and more,16,0,0,0,0,0,0
18413,6/11/15 1:00,19,754.6,761.2,83,Wind blowing from the west-southwest,4,NA,,,"Scattered clouds (40-50%) 300 m, scattered clouds (40-50%) 780 m",10.0 and more,16,0,780,0,0,0,0
18414,6/11/15 2:00,19,754.6,761.2,83,Wind blowing from the west-southwest,3,NA,,,"Scattered clouds (40-50%) 300 m, scattered clouds (40-50%) 780 m",10.0 and more,16,0,780,0,0,0,0
18415,6/11/15 2:30,19,754.6,761.2,83,Wind blowing from the west-southwest,3,NA,,,"Scattered clouds (40-50%) 300 m, scattered clouds (40-50%) 780 m",10.0 and more,16,0,780,0,0,0,0
18416,6/11/15 3:00,19,754.6,761.2,83,Wind blowing from the south-west,2,NA,,,"Scattered clouds (40-50%) 300 m, scattered clouds (40-50%) 780 m",10.0 and more,16,0,780,0,0,0,0
18417,6/11/15 3:30,19,753.9,760.5,83,Wind blowing from the west-southwest,3,NA,,,"Scattered clouds (40-50%) 300 m, scattered clouds (40-50%) 780 m",10.0 and more,16,0,780,0,0,0,0
18418,6/11/15 4:00,19,754.6,761.2,83,Wind blowing from the west-southwest,3,NA,,,"Scattered clouds (40-50%) 300 m, scattered clouds (40-50%) 780 m",10.0 and more,16,0,780,0,0,0,0
18419,6/11/15 5:00,19,754.6,761.2,83,Wind blowing from the west-southwest,3,NA,,,"Scattered clouds (40-50%) 300 m, scattered clouds (40-50%) 780 m",10.0 and more,16,0,780,0,0,0,0
18420,6/11/15 5:30,19,754.6,761.2,83,Wind blowing from the south-west,3,NA,,,"Scattered clouds (40-50%) 300 m, scattered clouds (40-50%) 780 m",10.0 and more,16,0,780,0,0,0,0
18421,6/11/15 6:00,19,754.6,761.2,83,Wind blowing from the south-west,3,NA,,,"Scattered clouds (40-50%) 300 m, scattered clouds (40-50%) 780 m",10.0 and more,16,0,780,0,0,0,0
18422,6/11/15 7:00,19,755.4,762,88,Wind blowing from the south-west,3,NA,,,"Scattered clouds (40-50%) 300 m, scattered clouds (40-50%) 780 m",10.0 and more,17,0,780,0,0,0,0
18423,6/11/15 8:00,21,755.5,762,73,Wind blowing from the west,4,NA,,,"Scattered clouds (40-50%) 300 m, scattered clouds (40-50%) 780 m",10.0 and more,16,0,780,0,0,0,0
18424,6/11/15 8:30,21,755.5,762,73,Wind blowing from the west,4,NA,,,"Scattered clouds (40-50%) 300 m, scattered clouds (40-50%) 780 m",10.0 and more,16,0,780,0,0,0,0
18425,6/11/15 9:00,21,755.5,762,69,Wind blowing from the west-southwest,4,NA,,,"Scattered clouds (40-50%) 300 m, scattered clouds (40-50%) 780 m",10.0 and more,15,0,780,0,0,0,0
18426,6/11/15 9:30,22,755.5,762,65,Wind blowing from the west,4,NA,,,"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 780 m",10.0 and more,15,0,780,0,0,0,0
18427,6/11/15 10:00,23,755.5,762,61,Wind blowing from the west,4,NA,,,"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 780 m",10.0 and more,15,0,780,0,0,0,0
18428,6/11/15 11:00,24,755.5,762,54,Wind blowing from the west-southwest,4,NA,,,"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 780 m",10.0 and more,14,0,780,0,0,0,0
18429,6/11/15 12:00,24,755.5,762,50,Wind blowing from the west-southwest,5,NA,,,"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 780 m",10.0 and more,13,0,780,0,0,0,0
18430,6/11/15 13:00,25,754.8,761.2,44,Wind blowing from the west,7,NA,,,Scattered clouds (40-50%) 780 m,10.0 and more,12,0,780,0,0,0,0
18431,6/11/15 14:00,24,754.8,761.2,47,Wind blowing from the west,9,NA,,,Scattered clouds (40-50%) 780 m,10.0 and more,12,0,780,0,0,0,0
18432,6/11/15 15:00,24,754.8,761.2,47,Wind blowing from the west,10,NA,,,Scattered clouds (40-50%) 780 m,10.0 and more,12,0,780,0,0,0,0
18433,6/11/15 16:00,24,754.8,761.2,44,Wind blowing from the west,10,NA,,,Few clouds (10-30%) 780 m,10.0 and more,11,780,0,0,0,0,0
18434,6/11/15 17:00,23,754,760.5,53,Wind blowing from the west,8,NA,,,Few clouds (10-30%) 780 m,10.0 and more,13,780,0,0,0,0,0
18435,6/11/15 17:30,23,754,760.5,53,Wind blowing from the west,8,NA,,,Few clouds (10-30%) 780 m,10.0 and more,13,780,0,0,0,0,0
18436,6/11/15 18:00,23,754,760.5,50,Wind blowing from the west,8,NA,,,Few clouds (10-30%) 780 m,10.0 and more,12,780,0,0,0,0,0
18437,6/11/15 19:00,22,754,760.5,57,Wind blowing from the west-southwest,6,NA,,,Few clouds (10-30%) 780 m,10.0 and more,13,780,0,0,0,0,0
