,percip_mm,humidity,temp,leafwet450_min,leafwet_lwscnt,gusts_ms,wind_dir,wind_ms,yield
2015-01-11 16:00:00,0,0.997164336,282.5333332,4.708333333,474.0416667,3.855825663,197.0833333,2.950544834,0.00696767
2015-01-11 18:00:00,0,1.004706656,281.5041668,2.833333333,455.5833333,4.777870884,36.79166667,3.989941349,0.01393534
2015-01-11 20:00:00,0,1.005226694,281.1625002,5,506.625,3.759430031,30.45833333,3.310980717,0
2015-01-11 22:00:00,0,1.010932257,281.2208336,5,517.875,2.824811409,141.6666667,2.175188596,0.438963211
2015-02-11 00:00:00,0.008333333,1.015300016,281.2916669,5,513.625,2.363788769,196.375,1.785414939,2.529264214
2015-02-11 02:00:00,0,1.015951594,281.2208337,5,499.125,2.887678136,305.4166667,2.33445099,1.811594203
2015-02-11 04:00:00,0,1.018904269,281.4333333,2.5,452,3.49538975,300.2083333,2.778709143,2.417781494
2015-02-11 06:00:00,0,1.020015399,281.2125003,4.708333333,484.0833333,3.126571675,305.4166667,2.485331108,0.536510591
2015-02-11 08:00:00,0,1.016675035,281.6833334,4.333333333,465.5833333,3.168482835,316.0833333,2.229673127,0.11845039
2015-02-11 10:00:00,0,0.979154646,283.3250001,4.25,449.9583333,3.658843259,313.9166667,2.690695743,0
2015-02-11 12:00:00,0,0.902478173,284.7583334,1.125,449.125,3.222967317,321.2083333,2.50209556,0
2015-02-11 14:00:00,0,0.820002489,285.2583333,0,448.25,3.038558255,314.8333333,2.29253981,0
2015-02-11 16:00:00,0,0.852749852,284.075,1.333333333,447.7083333,2.49790446,303.875,1.906957279,0
2015-02-11 18:00:00,0,0.963051714,282.3958334,3.416666667,490.75,1.923721721,312.6666667,1.424979044,0
2015-02-11 20:00:00,0,0.995585978,282.1791667,5,542.5,1.848281647,115.2916667,1.458507965,0.348383501
2015-02-11 22:00:00,0.008333333,1.00566482,282.4499998,5,532.2916667,2.766135822,87.83333333,2.191953073,4.194537347
2015-03-11 00:00:00,0,1.008995493,282.2958335,5,536.0833333,3.704945534,19.20833333,3.310980727,5.706521739
2015-03-11 02:00:00,0,1.010664205,282.25,5,550.125,3.143336122,12.75,2.787091369,6.10367893
2015-03-11 04:00:00,0.008333333,1.012224466,281.5875,5,535.3333333,2.145850793,17.91666667,1.860854978,1.943979933
2015-03-11 06:00:00,0,0.971993148,281.6416667,3.541666667,470.7083333,2.254819786,19.125,1.923721736,0
2015-03-11 08:00:00,0,0.865781593,284.0083333,0,447,3.264878432,17.08333333,2.845766981,0
2015-03-11 10:00:00,0,0.716833348,286.1291667,0,447,3.013411586,47.5,2.422464386,0.00696767
2015-03-11 12:00:00,0,0.644987943,287.6583334,0,446.6666667,3.172673941,100.7083333,2.447611074,0
2015-03-11 14:00:00,0,0.746811343,287.4291667,0,446.2083333,2.485331108,204.3333333,1.87761947,0
2015-03-11 16:00:00,0,0.786262361,285.6916667,0,447.9166667,3.424140841,68.04166667,2.808046947,0
2015-03-11 18:00:00,0,0.861935933,283.8583333,3.791666667,450.1666667,1.756077126,45.16666667,1.433361279,0
2015-03-11 20:00:00,0,0.500394825,286.1291667,0.375,446.875,1.919530615,36.41666667,1.64291703,0
2015-03-11 22:00:00,0,0.425383862,286.3208333,0,445,1.445934628,43.83333333,1.211232205,0
2015-04-11 00:00:00,0,0.502612847,285.0166666,0,445.7083333,1.324392289,118.4166667,1.026823138,0
2015-04-11 02:00:00,0,0.52769827,284.5375,0,445.8333333,1.756077151,77.79166667,1.408214601,0
2015-04-11 04:00:00,0,0.43540236,284.7958333,0,445.3333333,1.927912811,43.70833333,1.580050295,0
2015-04-11 06:00:00,0,0.463170716,284.7416668,0,444.3333333,2.430846602,19.20833333,2.133277451,0
2015-04-11 08:00:00,0,0.511688691,286.7541667,0,442.5,2.74937134,18.33333333,2.342833211,0
2015-04-11 10:00:00,0,0.629854999,287.425,0,444.375,3.055322737,46.54166667,2.569153398,0
2015-04-11 12:00:00,0,0.567121116,289.2291667,0,444.4583333,2.510477786,40.08333333,1.969823976,0
2015-04-11 14:00:00,0,0.747731147,289.0458335,0,444.625,1.944677288,149.375,1.404023468,0
2015-04-11 16:00:00,0,0.935801399,285.8375001,2.458333333,449.5,1.865046119,131.625,1.466890196,0.02787068
2015-04-11 18:00:00,0,0.889850028,285.5291667,4,479.625,2.288348719,33.45833333,1.965632871,0.17419175
2015-04-11 20:00:00,0,0.488400808,287.6166667,0,446,2.606873443,28.83333333,2.355406533,0
2015-04-11 22:00:00,0,0.449623665,287.8083333,0,444.8333333,2.958927065,23.70833333,2.678122381,0
2015-05-11 00:00:00,0,0.541158391,287.5625001,0,445.0416667,2.958927085,32.875,2.648784548,0
2015-05-11 02:00:00,0,0.559289986,287.8833333,0,445.5416667,3.143336137,25.5,2.841575861,0
2015-05-11 04:00:00,0,0.238448552,290.1791665,0,442.5833333,3.222967317,21.66666667,2.946353724,0
2015-05-11 06:00:00,0,0.373364011,290.1124998,0,442.2916667,3.227158427,21.83333333,2.950544804,0
2015-05-11 08:00:00,0,0.423908052,291.2750001,0,441,2.845766972,47.66666667,2.464375536,0
2015-05-11 10:00:00,0,0.38852815,293.2250001,0,440.9583333,1.521374683,67.25,1.211232195,0
2015-05-11 12:00:00,0,0.484942547,294.1708333,0,442.125,1.617770334,65.04166667,1.261525571,0
2015-05-11 14:00:00,0,0.495911942,294.6375003,0,441.0416667,1.500419125,87.66666667,1.119027654,0
2015-05-11 16:00:00,0,0.586637903,293.1375,0,443.25,0.603520534,139.6666667,0.305951387,0
2015-05-11 18:00:00,0,0.495736326,291.5291667,0,444.0416667,0.427493714,198.9583333,0.238893546,0
2015-05-11 20:00:00,0,0.522714816,290.5625001,0,444.4166667,0.134115676,82.25,0.050293377,0
2015-05-11 22:00:00,0,0.488298939,291.1749999,0,444.2083333,0.075440067,41.125,0.041911149,0
2015-06-11 00:00:00,0,0.371747276,292.2875005,0,443,1.03939649,259,0.926236384,0
2015-06-11 02:00:00,0,0.337434615,292.3125003,0,442.5416667,1.265716717,165.75,1.173512181,0
2015-06-11 04:00:00,0,0.32328266,292.5666667,0,442,1.525565813,136.75,1.399832353,0
2015-06-11 06:00:00,0,0.30575448,292.7625001,0,441,1.559094712,108.8333333,1.387259011,0
2015-06-11 08:00:00,0,0.259411529,294.9291668,0,439,3.013411591,91.58333333,2.518860032,0
2015-06-11 10:00:00,0,0.263762352,296.2125,0,439,3.5834032,82.83333333,2.942162623,0
2015-06-11 12:00:00,0,0.254971852,297.5166668,0,438.8333333,2.661357939,86.75,2.116513019,0
2015-06-11 14:00:00,0,0.369138158,296.4541666,0,438.4166667,1.902766148,74.125,1.303436711,0
2015-06-11 16:00:00,0,0.468900835,293.3666664,0,440.75,1.948868419,52.66666667,1.605197002,0
2015-06-11 18:00:00,0,0.328659888,293.0333331,0,441,2.351215452,48.20833333,1.974015112,0
2015-06-11 20:00:00,0,0.313716733,292.9583336,0,440.8333333,2.694886819,67.70833333,2.300922046,0
2015-06-11 22:00:00,0,0.351917931,293.4041668,0,440.9583333,0.99748533,75.125,0.792120719,0
2015-07-11 00:00:00,0,0.328380325,293.3833334,0,441,1.202849974,75.04166667,0.9555742,0
2015-07-11 02:00:00,0,0.301810748,293.5125,0,440.4166667,2.879295891,80.20833333,2.33025987,0
2015-07-11 04:00:00,0,0.299561671,292.975,0,440,4.513830711,86.41666667,3.633696566,0
2015-07-11 06:00:00,0,0.346271027,291.9500001,0,440.0416667,4.513830682,95.45833333,4.048616956,0
2015-07-11 08:00:00,0,0.361161903,293.0458334,0,439,4.949706654,100.2083333,4.559932927,0
2015-07-11 10:00:00,0,0.34335404,294.9083334,0,439,4.740150909,101.3333333,4.199497064,0
2015-07-11 12:00:00,0,0.331693313,295.7708331,0,439.4166667,4.149203618,102,3.637887667,0
2015-07-11 14:00:00,0,0.326544023,295.820833,0,439,3.176865031,97.91666667,2.686504632,0
2015-07-11 16:00:00,0,0.339706223,294.8624999,0,439.5833333,2.225481967,99,1.756077136,0
2015-07-11 18:00:00,0,0.366076837,293.9916668,0,440.7083333,2.347024322,100.4583333,2.015926232,0
2015-07-11 20:00:00,0,0.38004336,293.4291666,0,441,2.573344529,103.2083333,2.309304287,0
2015-07-11 22:00:00,0,0.392207708,292.791667,0,441,2.824811429,103.125,2.569153428,0
2015-08-11 00:00:00,0,0.4027521,292.3375002,0,441,3.487007558,103.1666667,3.072087179,0
2015-08-11 02:00:00,0,0.420265759,291.5541666,0,441,3.704945525,100.2916667,3.357082983,0
2015-08-11 04:00:00,0,0.45018414,290.2666664,0,441.1666667,4.119865874,100.875,3.742665539,0
2015-08-11 06:00:00,0,0.482390738,289.8125001,0,441.6666667,4.534786244,98.33333333,4.061190257,0
2015-08-11 08:00:00,0,0.463014732,290.9833334,0,441,4.979044477,101,4.404861728,0
2015-08-11 10:00:00,0,0.428648226,292.6291666,0,440.9583333,4.702430894,97.875,4.015088002,0
2015-08-11 12:00:00,0,0.40851991,293.6083333,0,440.6666667,4.103101442,93.08333333,3.528918703,0
2015-08-11 14:00:00,0,0.389991788,293.8541664,0,439.4166667,3.235540638,94.20833333,2.560771177,0
2015-08-11 16:00:00,0,0.414766699,292.8208333,0,440.5833333,1.261525573,80.29166667,0.901089697,0
2015-08-11 18:00:00,0,0.508659123,290.7708332,0,442.0833333,2.162615272,58.29166667,1.844090514,0
2015-08-11 20:00:00,0,0.498073517,290.5249995,0,442.6666667,2.33025985,68.16666667,2.007544016,0
2015-08-11 22:00:00,0,0.471849043,290.7499999,0,442.4166667,1.923721731,81.58333333,1.584241415,0
2015-09-11 00:00:00,0,0.474372455,290.3999999,0,442.5,1.05616094,98.375,0.842414085,0
2015-09-11 02:00:00,0,0.496858803,289.6208334,0,443,0.796311832,95.54166667,0.565800504,0
2015-09-11 04:00:00,0,0.516239079,288.6708333,0,443,1.492036884,112.8333333,1.186085517,0
2015-09-11 06:00:00,0,0.529979716,288.0333334,0,442.75,2.485331128,114.5,2.015926222,0
2015-09-11 08:00:00,0,0.499516573,289.2791666,0,441.0416667,3.340318541,100.0416667,2.778709143,0
2015-09-11 10:00:00,0,0.435784873,291.2208334,0,441,3.91450125,86.79166667,3.134953906,0
2015-09-11 12:00:00,0,0.445422772,292.5625001,0,440.9166667,2.200335309,155.0416667,1.651299251,0
2015-09-11 14:00:00,0,0.645806191,291.0875001,0,441.9166667,2.187761967,306.2083333,1.693210393,0
2015-09-11 16:00:00,0,0.55765032,289.6083335,0,442.5416667,1.58843255,314.2083333,1.215423293,0
2015-09-11 18:00:00,0,0.5616422,288.7458333,0,443,1.412405709,42.70833333,1.098072092,0
2015-09-11 20:00:00,0,0.53933045,289.5083331,0,443,1.261525559,75.70833333,0.95138308,0
2015-09-11 22:00:00,0,0.531792247,289.6250001,0,443,1.529756928,107.5,1.299245596,0
2015-10-11 00:00:00,0,0.456490133,289.2500001,0,443,4.32942163,86.16666667,3.512154231,0
2015-10-11 02:00:00,0,0.455526166,288.6208333,0,443,6.186085502,85.91666667,4.99580886,0
2015-10-11 04:00:00,0,0.45841216,288.3583333,0,443,6.957250655,84.625,6.031014204,0
2015-10-11 06:00:00,0,0.461108517,288.2458333,0,442.4166667,6.462699036,87.79166667,5.41492036,0
2015-10-11 08:00:00,0,0.433809121,289.6875,0,441,6.412405709,88,5.41492035,0
2015-10-11 10:00:00,0,0.391436387,291.4874999,0,441,6.098072032,77.29166667,5.125733485,0
2015-10-11 12:00:00,0,0.355092657,292.7916669,0,440.4166667,4.341994971,73.70833333,3.340318506,0
2015-10-11 14:00:00,0,0.433021564,292.1208335,0,439.625,2.548197821,219.6666667,1.948868404,0
2015-10-11 16:00:00,0,0.554666107,288.7708334,0,442.2916667,2.564962288,225.1666667,2.070410748,0
2015-10-11 18:00:00,0,0.553201236,287.9000001,0,443,2.896060357,46.125,2.435037717,0
2015-10-11 20:00:00,0,0.536983338,287.6499998,0,443,2.849958102,64.58333333,2.481139993,0
2015-10-11 22:00:00,0,0.517910098,287.7791667,0,443,2.485331108,72.04166667,1.890192804,0
2015-11-11 00:00:00,0,0.507981482,288.2416667,0,443,2.300922056,76.125,1.764459357,0
2015-11-11 02:00:00,0,0.498079419,288.55,0,443,3.49958088,82.875,2.745180234,0
2015-11-11 04:00:00,0,0.501886273,288.2375001,0,443,4.341994991,87.58333333,3.696563274,0
2015-11-11 06:00:00,0,0.499638292,288.2541667,0,442.7916667,6.454316894,86.29166667,5.24727573,0
2015-11-11 08:00:00,0,0.465907199,289.4791667,0,441.2083333,5.989103119,85.66666667,5.176026821,0
2015-11-11 10:00:00,0,0.417784531,291.3833333,0,441,5.603520552,84.04166667,4.731768698,0
2015-11-11 12:00:00,0,0.347667129,292.8666668,0,440.4583333,4.283319364,76.04166667,3.41156745,0
2015-11-11 14:00:00,0,0.370217394,292.9416667,0,439.0833333,2.518860027,177.1666667,1.768650467,0
2015-11-11 16:00:00,0,0.471079752,290.825,0,441.4583333,1.567476972,108.875,1.21123219,0
2015-11-11 18:00:00,0,0.502400541,289.2583334,0,442.5,2.606873403,36.79166667,2.296730941,0
2015-11-11 20:00:00,0,0.502557309,288.6625,0,443,4.098910352,54.08333333,3.621123264,0
2015-11-11 22:00:00,0,0.473599356,288.5666667,0,442.75,3.872590144,73.375,3.310980707,0
2015-12-11 00:00:00,0,0.332649852,290.0791664,0,441.125,5.553227176,85.91666667,4.547359576,0
2015-12-11 02:00:00,0,0.324100847,289.6833334,0,441,4.308466037,94.04166667,3.880972346,0
2015-12-11 04:00:00,0,0.341092035,289.0666667,0,441,4.840737601,95,4.518021842,0
2015-12-11 06:00:00,0,0.388441171,288.5791666,0,441,4.438390652,95.875,4.124056965,0
2015-12-11 08:00:00,0,0.399197726,290.0208332,0,440.6666667,4.949706634,95.16666667,4.450963994,0
2015-12-11 10:00:00,0,0.361088123,291.5333334,0,440.4166667,3.642078787,98.04166667,3.227158407,0
2015-12-11 12:00:00,0,0.337839536,292.425,0,439.75,2.774518043,94.58333333,2.217099776,0
2015-12-11 14:00:00,0,0.324236584,293.1500001,0,439,2.451802194,88.08333333,1.852472777,0
2015-12-11 16:00:00,0,0.335097315,292.1166665,0,439.75,1.827326089,85.70833333,1.378876776,0
2015-12-11 18:00:00,0,0.362732342,290.7458333,0,440.9166667,1.965632866,78.04166667,1.663872615,0
2015-12-11 20:00:00,0,0.365316043,290.2291667,0,441,2.170997471,81.70833333,1.676445931,0
2015-12-11 22:00:00,0,0.362795487,290.0958332,0,441,1.588432521,101.4583333,1.290863375,0
13-11-2015 00:00,0,0.368256186,289.7000002,0,441,1.617770344,121.5,1.424979036,0
13-11-2015 02:00,0,0.37310649,289.6916668,0,441,2.33445095,113.0833333,1.974015097,0
13-11-2015 04:00,0,0.384422261,289.7000002,0,441,2.485331138,106.9583333,1.911148384,0
13-11-2015 06:00,0,0.375012103,290.0749999,0,440.9583333,2.200335304,109.2083333,1.881810571,0
13-11-2015 08:00,0,0.376537242,290.5249998,0,439.7916667,2.447611074,108.0416667,2.124895245,0
13-11-2015 10:00,0,0.341090431,292.7208334,0,439,2.305113147,92.125,1.7476949,0
13-11-2015 12:00,0,0.316855006,294.1291667,0,439,1.957250655,66.45833333,1.336965616,0
13-11-2015 14:00,0,0.348856294,292.9083334,0,439,2.154233043,312.6666667,1.701592634,0
13-11-2015 16:00,0,0.362887337,291.1791667,0,439.8333333,1.638725912,128.4583333,1.299245613,0
13-11-2015 18:00,0,0.362118838,290.3125,0,440.8333333,2.535624479,21.41666667,2.250628695,0
13-11-2015 20:00,0,0.388612139,290.2208334,0,441,2.728415767,43.25,2.351215432,0
13-11-2015 22:00,0,0.421735094,289.7791669,0,441,2.409891029,61.875,2.053646257,0
18-11-2015 00:00,0,0.393029888,288.2916668,0,442.9166667,2.548197816,37.29166667,2.116512999,0
18-11-2015 02:00,0,0.374316228,288.5541665,0,442.0416667,2.464375506,43.54166667,2.103939657,0
18-11-2015 04:00,0,0.370921938,288.8083335,0,442,2.049455186,25.45833333,1.777032703,0
18-11-2015 06:00,0,0.344616827,288.8375,0,441.5833333,1.349538972,86.04166667,0.909471917,0
18-11-2015 08:00,0,0.292596261,291.2000001,0,438.6666667,1.324392294,41.45833333,0.87175189,0
18-11-2015 10:00,0,0.286409582,292.1166666,0,438.9583333,2.12908634,85.25,1.383067896,0
18-11-2015 12:00,0,0.279721569,292.4416667,0,439,2.347024317,294.125,1.768650462,0
18-11-2015 14:00,0,0.41237392,291.2916665,0,439.0833333,2.632020106,292.3333333,2.150041928,0
18-11-2015 16:00,0,0.451106951,289.2375001,0,440.9583333,0.720871761,227.4583333,0.41911149,0
18-11-2015 18:00,0,0.430372016,288.225,0,441.7916667,0.716680643,111.9166667,0.343671414,0
18-11-2015 20:00,0,0.295072448,288.7916667,0,441,0.494551561,22.20833333,0.339480305,0
18-11-2015 22:00,0,0.298136139,289.1958333,0,441,0.134115675,11.25,0.046102263,0
19-11-2015 00:00,0,0.302742188,289.4333335,0,440.7083333,0.641240581,44.70833333,0.477787092,0
19-11-2015 02:00,0,0.409164363,288.5,0,441.0416667,2.208717535,131.8333333,1.848281657,0
19-11-2015 04:00,0,0.353785877,288.3041667,0,441,2.137468581,115.1666667,1.919530595,0
19-11-2015 06:00,0,0.34344187,287.6875,0,440.6666667,2.816429168,106.9166667,2.472757796,0
19-11-2015 08:00,0,0.333322794,288.9916667,0,439,3.243922909,98.79166667,2.883487016,0
19-11-2015 10:00,0,0.320305041,290.8083334,0,439,3.025984913,95.29166667,2.54400672,0
19-11-2015 12:00,0,0.292350662,292.2458335,0,439,2.627829005,85.16666667,2.045264075,0
19-11-2015 14:00,0,0.354961329,292.5208334,0,438.4583333,1.777032686,82.16666667,1.160938839,0
19-11-2015 16:00,0,0.446958084,290.0958332,0,440.5833333,2.347024307,36,1.886001701,0
19-11-2015 18:00,0,0.448477472,288.7333333,0,441.0833333,2.724224627,52.33333333,2.397317698,0
19-11-2015 20:00,0,0.361984577,288.6708333,0,441,2.979882653,65.70833333,2.510477786,0
19-11-2015 22:00,0,0.361012744,289.0666667,0,441,1.316010063,105.0416667,0.984911991,0
20-11-2015 00:00,0,0.332139421,288.7,0,441,1.119027654,117.7083333,0.796311826,0
20-11-2015 02:00,0,0.33703712,288.3041667,0,441,1.068734287,115.2083333,0.737636218,0
20-11-2015 04:00,0,0.34676071,287.8958334,0,441,1.592623646,116.7916667,1.25314334,0
20-11-2015 06:00,0,0.358183768,287.7874999,0,440.5833333,2.103939677,126.9583333,1.756077131,0
20-11-2015 08:00,0,0.33757927,289.9,0,439,1.894383927,110.5416667,1.567476963,0
20-11-2015 10:00,0,0.309531075,291.6875,0,439,2.317686503,70.5,1.756077131,0
20-11-2015 12:00,0,0.310811689,292.4958334,0,439,2.564962273,184.7916667,1.818943846,0
20-11-2015 14:00,0,0.355599073,292.0333336,0,438.9583333,1.944677278,292.4583333,1.529756919,0
20-11-2015 16:00,0,0.371896709,289.3125001,0,440,2.062028527,192.0416667,1.546521381,0
20-11-2015 18:00,0,0.346960541,288.6916669,0,440.3333333,2.686504632,20.29166667,2.472757762,0
20-11-2015 20:00,0,0.334670746,288.5583332,0,440.0833333,1.869237229,25.875,1.672254821,0
20-11-2015 22:00,0,0.360557221,288.0416667,0,440.875,1.16932105,35.54166667,0.968147531,0
21-11-2015 00:00,0,0.383899496,287.9124999,0,441,0,0,0,0
21-11-2015 02:00,0,0.385263542,287.9375001,0,441,0,0,0,0
21-11-2015 04:00,0,0.383963632,287.8791665,0,441,0.213746861,62.70833333,0.142497903,0
21-11-2015 06:00,0,0.385025007,287.7166667,0,440.625,1.357921218,268.5416667,1.114836556,0
21-11-2015 08:00,0,0.334395017,289.4624998,0,438.4583333,1.525565818,290.1666667,1.232187757,0
21-11-2015 10:00,0.008333333,0.336984489,290.275,0,438.4166667,1.047778719,299.375,0.766974028,0.03483835
21-11-2015 12:00,0,0.487040032,289.2041666,0,440.4583333,2.464375531,301.875,2.053646301,0
21-11-2015 14:00,0,0.880750346,285.8083333,0,444.25,3.105616093,301.9583333,2.606873423,0
21-11-2015 16:00,0,0.971762866,283.6083333,0.083333333,407.625,3.922883481,315.0416667,3.344509651,4.626532887
21-11-2015 18:00,0,0.992078908,282.5833334,3.791666667,459.9583333,4.073763609,305.5,3.361274093,5.95735786
21-11-2015 20:00,0,0.999762602,282.4375,1.666666667,446.375,4.094719152,285.4166667,3.193629493,4.703177258
21-11-2015 22:00,0,1.004774715,282.7500001,1,435,5.046102275,270.0833333,4.2455993,5.448717949
22-11-2015 00:00,0.008333333,1.007205561,282.4166667,1.833333333,446.2916667,6.806370497,304.2916667,6.072925429,9.692028986
22-11-2015 02:00,0,1.009627456,282.1958332,3.375,458.1666667,6.072925448,305.4166667,5.209555755,7.845596433
22-11-2015 04:00,0,1.011596531,282.0499999,5,491,5.217937946,308,4.362950573,7.197603122
22-11-2015 06:00,0.008333333,1.013576994,282.0208333,5,499.6666667,4.652137508,171.2083333,3.67141661,5.309364548
22-11-2015 08:00,0,1.015766904,282.1541665,4.25,483.6666667,5.519698262,218.7916667,4.50125734,6.08277592
22-11-2015 10:00,0.008333333,1.016077712,281.5666666,1.125,403.9583333,6.458508015,241.25,5.393964767,2.236622074
22-11-2015 12:00,0,1.002927996,281.3541667,0,323.3333333,7.08298403,305.1666667,5.976529797,0
22-11-2015 14:00,0,1.00081747,280.975,2.208333333,476.2916667,6.66387256,243.2916667,5.603520532,0.00696767
22-11-2015 16:00,0,1.008664057,280.8833333,5,929.4583333,4.492875139,165.875,3.621123215,0.975473802
22-11-2015 18:00,0,1.013552611,281.0583335,5,577.2083333,4.735959808,256.6666667,3.66303437,3.483835006
22-11-2015 20:00,0,1.012666568,281.2125003,5,536.9583333,4.056999187,181.4166667,3.164291744,3.274804905
22-11-2015 22:00,0,1.020286898,281.0958334,5,505.75,3.495389789,81.79166667,2.694886853,5.608974359
23-11-2015 00:00,0,1.021112323,280.2166667,4.583333333,475.5,4.367141654,255.2916667,3.41156746,7.810758083
23-11-2015 02:00,0.133333338,1.020527263,278.5958333,4.458333333,477.375,7.539815545,104.7083333,6.617770314,3.086677815
23-11-2015 04:00,0.408333338,0.974747752,278.6541667,0.041666667,401.6666667,8.570829948,68.20833333,7.16261524,0.00696767
23-11-2015 06:00,0.158333338,0.871941112,279.5666667,0,368.7083333,8.101425032,64.79166667,6.814752738,0
23-11-2015 08:00,0.050000001,0.794499864,280.9166667,0,439.7916667,7.020117382,106.6666667,6.0058676,0
23-11-2015 10:00,0,0.715923538,282.7291667,0,447.75,6.974015097,30.875,5.695725024,0
23-11-2015 12:00,0.025,0.710161857,283.1541667,0,448.7083333,7.238055309,45.75,5.905280789,0
23-11-2015 14:00,0.141666665,0.75676991,282.8333332,0,437.875,6.609388153,42.95833333,5.117351214,0
23-11-2015 16:00,0,0.8669531,281.2875,0.083333333,383.0833333,5.595138292,27.5,4.610226313,0
23-11-2015 18:00,0,0.959069985,280.5375001,4.833333333,730.4166667,5.712489545,41.08333333,4.572506289,0.536510591
23-11-2015 20:00,0,0.997591048,280.3875,5,580.7083333,5.201173464,80.125,4.044425815,1.588628763
23-11-2015 22:00,0,1.006823068,279.7916666,5,509.9583333,4.086336955,68.875,3.218776181,1.651337793
24-11-2015 00:00,0,0.938952217,279.8375,2.291666667,460,0.5909472,97.95833333,0.469404864,0.05574136
24-11-2015 02:00,0,0.427574753,282.95,0,445.9583333,2.401508823,85.625,2.036881814,0
24-11-2015 04:00,0,0.614110209,281.7708335,0,447,2.984073768,102,2.686504612,0
24-11-2015 06:00,0,0.566062023,281.6124999,0,446.75,3.046940496,112.375,2.577535619,0
24-11-2015 08:00,0,0.520989286,283.2083334,0,444.5,3.076278299,104.75,2.564962248,0
24-11-2015 10:00,0,0.465285666,285.075,0,443.875,2.99664712,88.625,2.284157589,0
24-11-2015 12:00,0,0.510747269,286.1083333,0,444.0416667,1.860855003,188.2916667,1.408214599,0
24-11-2015 14:00,0,0.626522303,285.3375,0,444.7916667,2.66974017,292.75,2.217099761,0
24-11-2015 16:00,0,0.570127885,284.1416667,0,445.375,2.950544854,278.625,2.66974015,0
24-11-2015 18:00,0,0.509447982,283.4416666,0,445,2.979882667,267.2083333,2.602682327,0
24-11-2015 20:00,0,0.502811875,282.9083334,0,445,1.098072107,258.4583333,0.875943013,0
24-11-2015 22:00,0,0.525733719,282.3458332,0,445,0.704107299,221.2916667,0.486169322,0
25-11-2015 00:00,0,0.538241764,282.25,0,445.5833333,0.674769493,113.4166667,0.423302599,0
25-11-2015 02:00,0,0.520053638,282.8708335,0,445.0833333,1.714165986,101.125,1.412405712,0
25-11-2015 04:00,0,0.560529247,282.8499998,0,445.5416667,1.441743508,98.5,1.303436716,0
25-11-2015 06:00,0,0.525617013,281.7291667,0,445.0416667,2.229673103,130.25,1.898575028,0
25-11-2015 08:00,0,0.410847977,283.6125,0,442.375,1.902766143,126.9166667,1.408214591,0
25-11-2015 10:00,0,0.362299682,285.2999999,0,442.0416667,2.409891049,88.375,1.953059519,0
25-11-2015 12:00,0,0.431178254,286.4041667,0,442.5416667,1.986588428,226.375,1.462699095,0
25-11-2015 14:00,0,0.651893857,284.8583334,0,443.5416667,2.552388936,300.7916667,2.091366316,0
25-11-2015 16:00,0,0.675755459,282.5875,0,438.75,1.919530635,299.9583333,1.512992452,0
25-11-2015 18:00,0,0.512705479,282.0083334,0,445.0416667,2.057837397,306.0416667,1.680637057,0
25-11-2015 20:00,0,0.494555648,281.6791667,0,445,2.472757777,319.0833333,2.078792979,0
25-11-2015 22:00,0,0.45921735,282.075,0,444.625,2.095557436,302.7083333,1.772841593,0
26-11-2015 00:00,0,0.444628381,282.4666666,0,443.9166667,1.663872605,282.75,1.441743508,0
26-11-2015 02:00,0,0.374981092,282.8333333,0,443.125,1.286672264,247.4583333,1.068734286,0
26-11-2015 04:00,0,0.320455314,283.2083334,0,443,0.310142493,146.375,0.167644595,0
26-11-2015 06:00,0,0.346133133,283.6124998,0,442.7916667,0.632858346,187.75,0.461022628,0
26-11-2015 08:00,0,0.355296027,285.5208333,0,440.5,1.680637057,71.75,1.336965633,0
26-11-2015 10:00,0,0.362800434,287.3500001,0,440.75,1.550712496,59.29166667,1.177703274,0
26-11-2015 12:00,0,0.379359112,288.3374998,0,441.3333333,1.47108132,215.25,1.02263202,0
26-11-2015 14:00,0,0.429736587,288.0833334,0,440.9583333,1.441743513,201.2916667,0.829840745,0
26-11-2015 16:00,0,0.622090355,284.8374999,0,438.25,0.553227164,53.91666667,0.301760269,0
26-11-2015 18:00,0,0.56710338,284.1583334,0,444.5416667,0,0,0,0
26-11-2015 20:00,0,0.592387848,283.4999999,0,442.5833333,0.481978211,72.125,0.305951385,0
26-11-2015 22:00,0,0.614923398,283.2958333,0,438.6666667,1.32858339,246,1.08549875,0
27-11-2015 00:00,0,0.634203362,283.6666667,0,438.5416667,1.420787916,248.7083333,1.307627807,0
27-11-2015 02:00,0,0.590791404,283.2166666,0,437.5,0.968147525,160.125,0.884325221,0
27-11-2015 04:00,0,0.386112556,283.9375001,0,444.0833333,0.117351217,37.16666667,0.058675608,0
27-11-2015 06:00,0,0.533789737,283.5416666,0,444.9166667,0.461022637,52.04166667,0.318524733,0
27-11-2015 08:00,0,0.568905393,284.6333333,0,442.7916667,1.638725907,71.29166667,1.257334456,0
27-11-2015 10:00,0,0.535210724,286.0375,0,442.9166667,1.077116512,179.5416667,0.653813913,0
27-11-2015 12:00,0,0.632281857,285.8875,0,444.625,2.003352905,64.16666667,1.420787926,0.06270903
27-11-2015 14:00,0,0.804978661,284.8666667,0,433.9583333,2.053646296,224.4583333,1.508801341,0.0696767
27-11-2015 16:00,0,0.93654828,282.2291668,0.791666667,404.4583333,1.697401519,115.75,1.181894397,0
