Time,T,P0,P,U,DD,Ff,VV,Td,Few clouds,Scattered clouds,Broken clouds,Overcast,cumulonimbus clouds,cumulus congestus of great vertical extent
2015-07-15 12:00:00,306.15,733.2,758.2,34,14,1,11,288.15,0,0,0,0,0,0
2015-07-15 13:00:00,313.15,732.5,756.9,12,6,3,11,279.15,0,0,0,0,0,0
2015-07-15 14:00:00,314.15,731.9,756.2,9,4,7,11,276.15,990,0,3000,0,1,0
2015-07-15 15:00:00,315.15,731.2,755.4,8,6,7,11,275.15,990,0,3000,0,1,0
2015-07-15 16:00:00,314.15,731.1,755.4,9,5,9,11,275.15,0,0,0,0,0,0
2015-07-15 17:00:00,313.15,731,755.4,10,5,6,11,276.15,990,0,3000,0,1,0
2015-07-15 18:00:00,313.15,730.2,754.6,10,5,5,11,276.15,990,0,3000,0,1,0
2015-07-16 06:00:00,294.15,732.2,758.2,88,6,1,8,292.15,480,0,2400,0,0,0
2015-07-16 07:00:00,295.15,733.7,759.7,83,14,6,8,292.15,480,0,2400,0,0,0
2015-07-16 08:00:00,296.15,733.1,759,78,8,6,11,292.15,0,0,0,0,0,0
2015-07-16 09:00:00,294.15,732.9,759,94,15,5,8,293.15,480,0,2400,0,0,0
2015-07-16 10:00:00,295.15,733,759,88,4,5,8,293.15,390,0,2400,0,0,0
2015-07-16 11:00:00,297.15,733.9,759.7,74,17,1,11,292.15,0,0,0,0,0,0
2015-07-16 12:00:00,300.15,733.4,759,62,15,4,11,292.15,0,0,0,0,0,0
2015-07-16 13:00:00,303.15,732.9,758.2,49,15,3,11,291.15,0,0,0,0,0,0
2015-07-16 14:00:00,305.15,732.6,757.7,38,14,5,11,289.15,0,0,0,0,0,0
2015-07-16 15:00:00,304.15,732.5,757.7,43,15,7,11,290.15,0,0,0,0,0,0
2015-07-16 16:00:00,302.15,732.3,757.7,51,15,8,11,291.15,0,0,0,0,0,0
2015-07-16 17:00:00,301.15,732.3,757.7,55,14,7,11,291.15,0,0,0,0,0,0
2015-07-16 18:00:00,299.15,732.1,757.7,61,15,7,11,291.15,0,0,0,0,0,0
2015-07-17 06:00:00,293.15,734.3,760.5,88,15,2,6,291.15,0,0,0,480,0,0
2015-07-17 07:00:00,293.15,734.3,760.5,94,14,1,6,292.15,0,0,0,480,0,0
2015-07-17 08:00:00,293.15,735,761.2,94,17,1,6,292.15,0,0,0,480,0,0
2015-07-17 09:00:00,295.15,735.1,761.2,78,17,1,8,291.15,0,480,0,0,0,0
2015-07-17 10:00:00,296.15,734.5,760.5,74,14,2,11,291.15,3180,0,0,0,0,0
2015-07-17 11:00:00,299.15,735.5,761.2,61,15,3,11,291.15,0,0,0,0,0,0
2015-07-17 12:00:00,301.15,735,760.5,51,8,3,11,290.15,0,0,0,0,0,0
2015-07-17 13:00:00,302.15,735.1,760.5,51,8,4,11,291.15,0,0,0,0,0,0
2015-07-17 14:00:00,303.15,734.4,759.7,46,14,4,11,290.15,0,0,0,0,0,0
2015-07-17 15:00:00,304.15,733.8,759,43,14,7,11,290.15,0,0,0,0,0,0
2015-07-17 16:00:00,306.15,733.2,758.2,32,6,9,11,287.15,0,0,0,0,0,0
2015-07-17 17:00:00,307.15,733.2,758.2,24,6,8,11,284.15,0,0,0,0,0,0
2015-07-17 18:00:00,306.15,733.2,758.2,24,6,7,11,283.15,0,0,0,0,0,0
2015-07-18 06:00:00,291.15,734.8,761.2,100,16,2,5,291.15,0,180,0,0,0,0
2015-07-18 07:00:00,292.15,735.6,762,100,14,4,5,292.15,0,480,0,0,0,0
2015-07-18 08:00:00,293.15,735.7,762,94,14,2,5,292.15,0,480,0,0,0,0
2015-07-18 09:00:00,293.15,735.7,762,88,15,2,6,291.15,0,480,0,0,0,0
2015-07-18 10:00:00,294.15,735.8,762,83,16,3,8,291.15,300,0,480,0,0,0
2015-07-18 11:00:00,295.15,735.9,762,78,14,3,8,291.15,0,0,480,0,0,0
2015-07-18 12:00:00,297.15,735.3,761.2,74,15,4,11,292.15,0,480,0,0,0,0
2015-07-18 13:00:00,298.15,735.4,761.2,65,15,4,11,291.15,480,0,0,0,0,0
2015-07-18 14:00:00,299.15,734.8,760.5,65,15,5,11,292.15,0,0,0,0,0,0
2015-07-18 15:00:00,299.15,734,759.7,61,15,6,11,291.15,0,0,0,0,0,0
2015-07-18 16:00:00,298.15,733.9,759.7,69,14,7,11,292.15,0,0,0,0,0,0
2015-07-18 17:00:00,296.15,733.8,759.7,78,14,7,11,292.15,0,0,0,0,0,0
2015-07-18 18:00:00,295.15,734.5,760.5,78,14,7,11,291.15,0,0,0,0,0,0
2015-07-19 06:00:00,292.15,734.2,760.5,100,12,1,5,292.15,0,180,480,0,0,0
2015-07-19 07:00:00,292.15,734.2,760.5,100,14,1,5,292.15,0,180,480,0,0,0
2015-07-19 08:00:00,293.15,735,761.2,94,14,1,8,292.15,0,180,480,0,0,0
2015-07-19 09:00:00,293.15,735,761.2,94,15,1,8,292.15,300,0,480,0,0,0
2015-07-19 10:00:00,295.15,734.5,760.5,83,14,2,11,292.15,0,480,0,0,0,0
2015-07-19 11:00:00,298.15,734.7,760.5,69,14,3,11,292.15,0,0,0,0,0,0
2015-07-19 12:00:00,300.15,734.1,759.7,62,14,3,11,292.15,0,0,0,0,0,0
2015-07-19 13:00:00,303.15,733.7,759,49,15,4,11,291.15,0,0,0,0,0,0
2015-07-19 14:00:00,305.15,732.6,757.7,41,15,5,11,290.15,0,0,0,0,0,0
2015-07-19 15:00:00,305.15,732.6,757.7,41,15,5,11,290.15,0,0,0,0,0,0
2015-07-19 16:00:00,305.15,731.8,756.9,41,15,6,11,290.15,0,0,0,0,0,0
2015-07-19 17:00:00,305.15,731.8,756.9,41,14,6,11,290.15,0,0,0,0,0,0
2015-07-19 18:00:00,302.15,731.6,756.9,51,14,6,11,291.15,0,0,0,0,0,0
2015-07-20 06:00:00,293.15,731.6,757.7,83,0,0,11,290.15,0,0,0,0,0,0
2015-07-20 07:00:00,293.15,732.1,758.2,88,0,0,11,291.15,0,0,0,0,0,0
2015-07-20 08:00:00,295.15,732.2,758.2,78,1,1,11,291.15,0,0,0,0,0,0
2015-07-20 09:00:00,297.15,732.4,758.2,69,15,2,11,291.15,0,0,0,0,0,0
2015-07-20 10:00:00,300.15,732.7,758.2,58,8,1,11,291.15,0,0,0,0,0,0
2015-07-20 11:00:00,304.15,732.5,757.7,43,15,1,11,290.15,0,0,0,0,0,0
2015-07-20 12:00:00,306.15,732.7,757.7,36,14,3,11,289.15,0,0,0,0,0,0
2015-07-20 13:00:00,311.15,731.6,756.2,25,15,3,11,288.15,0,0,0,0,0,0
2015-07-20 14:00:00,314.15,731.1,755.4,17,14,2,11,284.15,0,0,0,0,0,0
2015-07-20 15:00:00,315.15,730.4,754.6,16,15,5,11,284.15,0,0,0,0,0,0
2015-07-20 16:00:00,315.15,730.4,754.6,17,15,6,11,285.15,0,0,0,0,0,0
2015-07-20 17:00:00,313.15,730.2,754.6,20,14,7,11,286.15,0,0,0,0,0,0
2015-07-20 18:00:00,315.15,730.4,754.6,13,1,6,11,281.15,0,0,0,0,0,0
2015-07-21 06:00:00,306.15,731.2,756.2,15,1,3,11,276.15,0,0,0,0,0,0
2015-07-21 07:00:00,308.15,731.4,756.2,13,1,5,11,276.15,0,0,0,0,0,0
2015-07-21 08:00:00,300.15,732.2,757.7,48,8,3,11,288.15,0,0,0,0,0,0
2015-07-21 09:00:00,302.15,732.3,757.7,40,14,1,11,287.15,0,0,0,0,0,0
2015-07-21 10:00:00,310.15,732.2,756.9,22,2,2,11,285.15,0,0,0,0,0,0
2015-07-21 11:00:00,316.15,732.7,756.9,8,11,6,11,276.15,0,0,0,0,0,0
2015-07-21 12:00:00,317.15,732.1,756.2,7,10,5,11,274.15,0,0,0,0,0,0
2015-07-21 13:00:00,317.15,732.1,756.2,6,10,2,11,273.15,0,0,0,0,0,0
2015-07-21 14:00:00,318.15,731.4,755.4,7,12,4,11,274.15,780,0,0,0,0,0
2015-07-21 15:00:00,318.15,731.4,755.4,7,8,6,11,274.15,840,0,0,0,0,0
2015-07-21 16:00:00,317.15,731.3,755.4,8,4,5,11,276.15,780,0,0,0,0,0
2015-07-21 17:00:00,317.15,730.5,754.6,7,4,6,11,275.15,780,0,0,0,0,0
2015-07-21 18:00:00,316.15,731.2,755.4,7,6,8,11,274.15,840,0,0,0,0,0
2015-07-22 06:00:00,304.15,732.5,757.7,18,1,5,11,277.15,0,0,0,0,0,0
2015-07-22 07:00:00,305.15,733.1,758.2,17,3,5,11,277.15,0,0,0,0,0,0
2015-07-22 08:00:00,309.15,733.4,758.2,13,1,2,11,276.15,0,0,0,0,0,0
2015-07-22 09:00:00,310.15,733.5,758.2,13,16,1,11,277.15,0,0,0,0,0,0
2015-07-22 10:00:00,313.15,733.7,758.2,11,15,2,11,277.15,0,0,0,0,0,0
2015-07-22 11:00:00,315.15,733.9,758.2,9,14,2,11,276.15,0,0,0,0,0,0
2015-07-22 12:00:00,317.15,733.5,757.7,7,11,4,11,274.15,0,0,0,0,0,0
2015-07-22 13:00:00,317.15,733.5,757.7,6,16,3,11,273.15,0,0,0,0,0,0
2015-07-22 14:00:00,319.15,732.9,756.9,5,4,2,11,272.15,0,0,0,0,0,0
2015-07-22 15:00:00,319.15,732.2,756.2,5,13,2,11,272.15,0,0,0,0,0,0
2015-07-22 16:00:00,317.15,732.1,756.2,7,6,8,11,275.15,0,0,0,0,0,0
2015-07-22 17:00:00,317.15,732.1,756.2,7,6,8,11,275.15,0,0,0,0,0,0
2015-07-22 18:00:00,315.15,731.9,756.2,8,6,8,11,275.15,0,0,0,0,0,0
2015-07-23 06:00:00,303.15,732.9,758.2,22,3,3,11,279.15,0,0,0,0,0,0
2015-07-23 07:00:00,303.15,732.9,758.2,22,1,3,11,279.15,0,0,0,0,0,0
2015-07-23 08:00:00,307.15,733.2,758.2,17,1,1,11,279.15,0,0,0,0,0,0
2015-07-23 09:00:00,310.15,733.5,758.2,13,9,1,11,277.15,0,0,0,0,0,0
2015-07-23 10:00:00,310.15,733.5,758.2,15,14,2,11,279.15,0,0,0,0,0,0
2015-07-23 11:00:00,312.15,733.1,757.7,15,8,4,11,281.15,0,0,0,0,0,0
2015-07-23 12:00:00,315.15,733.4,757.7,9,15,3,11,276.15,0,0,0,0,0,0
2015-07-23 13:00:00,317.15,732.8,756.9,5,15,3,11,270.15,0,0,0,0,0,0
2015-07-23 14:00:00,319.15,732.2,756.2,6,15,4,11,273.15,0,0,0,0,0,0
2015-07-23 15:00:00,317.15,731.3,755.4,8,7,7,11,276.15,0,0,0,0,0,0
2015-07-23 16:00:00,317.15,731.3,755.4,6,6,8,11,272.15,0,0,0,0,0,0
2015-07-23 17:00:00,316.15,731.2,755.4,7,6,7,11,273.15,0,0,0,0,0,0
2015-07-23 18:00:00,314.15,731.1,755.4,10,6,8,11,277.15,0,0,0,0,0,0
2015-07-24 06:00:00,292.15,733.4,759.7,94,0,0,11,291.15,0,0,0,0,0,0
2015-07-24 07:00:00,293.15,733.5,759.7,88,0,0,11,291.15,0,0,0,0,0,0
2015-07-24 08:00:00,296.15,733.8,759.7,69,0,0,11,290.15,0,0,0,0,0,0
2015-07-24 09:00:00,297.15,733.9,759.7,69,15,3,11,291.15,0,0,0,0,0,0
2015-07-24 10:00:00,298.15,733.9,759.7,65,14,2,11,291.15,0,0,0,0,0,0
2015-07-24 11:00:00,301.15,734.2,759.7,51,15,4,11,290.15,0,0,0,0,0,0
2015-07-24 12:00:00,304.15,733.8,759,46,15,5,11,291.15,0,0,0,0,0,0
2015-07-24 13:00:00,304.15,733.8,759,46,15,6,11,291.15,0,0,0,0,0,0
2015-07-24 14:00:00,303.15,732.9,758.2,46,15,6,11,290.15,0,0,0,0,0,0
2015-07-24 15:00:00,305.15,732.6,757.7,38,15,8,11,289.15,0,0,0,0,0,0
2015-07-24 16:00:00,305.15,732.6,757.7,36,14,6,11,288.15,0,0,0,0,0,0
2015-07-24 17:00:00,303.15,732.4,757.7,40,14,8,11,288.15,0,0,0,0,0,0
2015-07-24 18:00:00,306.15,732.7,757.7,26,8,5,11,284.15,0,0,0,0,0,0
2015-07-25 06:00:00,291.15,732.7,759,100,14,4,4,291.15,0,0,0,180,0,0
2015-07-25 07:00:00,291.15,732.7,759,100,14,3,3,291.15,0,0,0,180,0,0
2015-07-25 07:55:00,291.15,733.3,759.7,100,15,2,5,291.15,0,240,480,0,0,0
2015-07-25 08:00:00,291.15,733.3,759.7,100,15,2,5,291.15,0,240,480,0,0,0
2015-07-25 09:00:00,292.15,733.4,759.7,94,15,2,8,291.15,0,300,480,0,0,0
2015-07-25 10:00:00,295.15,733,759,78,14,3,11,291.15,0,480,0,0,0,0
2015-07-25 11:00:00,298.15,733.3,759,65,14,3,11,291.15,480,0,0,0,0,0
2015-07-25 12:00:00,301.15,732.7,758.2,51,15,5,11,290.15,0,0,0,0,0,0
2015-07-25 13:00:00,301.15,732.3,757.7,51,15,6,11,290.15,0,0,0,0,0,0
2015-07-25 14:00:00,303.15,732.4,757.7,46,15,9,11,290.15,0,0,0,0,0,0
2015-07-25 15:00:00,304.15,731.7,756.9,40,8,21,11,289.15,0,0,0,0,0,0
2015-07-25 16:00:00,305.15,731.1,756.2,33,7,7,11,287.15,0,0,0,0,0,0
2015-07-25 17:00:00,304.15,731.7,756.9,33,4,6,11,286.15,0,0,0,0,0,0
2015-07-25 18:00:00,302.15,732.3,757.7,37,7,5,11,286.15,0,0,0,0,0,0
2015-07-26 06:00:00,292.15,734.2,760.5,94,14,2,6,291.15,0,300,480,0,0,0
2015-07-26 07:00:00,291.15,734.1,760.5,100,8,2,6,291.15,0,300,480,0,0,0
2015-07-26 08:00:00,292.15,734.2,760.5,88,15,1,6,290.15,0,300,480,0,0,0
2015-07-26 09:00:00,292.15,734.2,760.5,88,15,1,6,290.15,300,0,480,0,0,0
2015-07-26 10:00:00,293.15,734.3,760.5,83,14,3,8,290.15,0,0,480,0,0,0
2015-07-26 11:00:00,296.15,734.5,760.5,74,14,2,11,291.15,480,0,0,0,0,0
2015-07-26 12:00:00,298.15,733.9,759.7,65,14,2,11,291.15,0,0,0,0,0,0
2015-07-26 13:00:00,300.15,733.4,759,51,16,3,11,289.15,0,0,0,0,0,0
2015-07-26 14:00:00,302.15,733.6,759,45,14,4,11,289.15,0,0,0,0,0,0
2015-07-26 15:00:00,303.15,732.9,758.2,43,14,5,11,289.15,0,0,0,0,0,0
2015-07-26 16:00:00,303.15,732.9,758.2,46,14,6,11,290.15,0,0,0,0,0,0
2015-07-26 17:00:00,300.15,732.7,758.2,54,14,7,11,290.15,0,0,0,0,0,0
2015-07-26 18:00:00,299.15,732.6,758.2,61,14,7,11,291.15,0,0,0,0,0,0
2015-07-27 07:00:00,291.15,734.1,760.5,94,9,1,5,290.15,0,180,480,0,0,0
2015-07-27 07:55:00,292.15,733.4,759.7,94,3,2,,291.15,0,0,0,240,0,0
2015-07-27 08:00:00,291.15,734.1,760.5,94,8,1,5,290.15,0,180,480,0,0,0
2015-07-27 09:00:00,292.15,734.2,760.5,88,14,1,5,290.15,0,240,480,0,0,0
2015-07-27 10:00:00,294.15,734.4,760.5,78,14,1,6,290.15,480,0,0,0,0,0
2015-07-27 11:00:00,297.15,734.6,760.5,65,14,2,11,290.15,480,0,0,0,0,0
2015-07-27 12:00:00,298.15,733.9,759.7,65,14,3,11,291.15,480,0,0,0,0,0
2015-07-27 13:00:00,301.15,733.5,759,51,14,3,11,290.15,0,0,0,0,0,0
2015-07-27 14:00:00,304.15,733,758.2,43,15,3,11,290.15,0,0,0,0,0,0
2015-07-27 15:00:00,305.15,733.1,758.2,41,14,4,11,290.15,0,0,0,0,0,0
2015-07-27 16:00:00,304.15,733,758.2,43,15,5,11,290.15,0,0,0,0,0,0
2015-07-27 17:00:00,303.15,732.9,758.2,46,15,6,11,290.15,0,0,0,0,0,0
2015-07-27 18:00:00,300.15,732.7,758.2,54,14,6,11,290.15,0,0,0,0,0,0
2015-07-28 06:00:00,291.15,733.3,759.7,100,11,1,4,291.15,0,0,0,180,0,0
2015-07-28 07:00:00,291.15,733.3,759.7,100,17,1,4,291.15,0,0,0,180,0,0
2015-07-28 08:00:00,292.15,733.4,759.7,94,3,2,5,291.15,0,0,0,240,0,0
2015-07-28 08:15:00,292.15,733.4,759.7,94,17,1,8,291.15,0,300,480,0,0,0
2015-07-28 09:00:00,294.15,733.6,759.7,83,17,1,8,291.15,0,3000,0,0,0,0
2015-07-28 10:00:00,295.15,733.7,759.7,78,14,3,11,291.15,480,3000,0,0,0,0
2015-07-28 11:00:00,297.15,733.9,759.7,69,15,3,11,291.15,480,0,0,0,0,0
2015-07-28 12:00:00,299.15,733.4,759,61,14,3,11,291.15,480,0,0,0,0,0
2015-07-28 13:00:00,300.15,733.4,759,58,8,4,11,291.15,480,0,0,0,0,0
2015-07-28 14:00:00,300.15,732.7,758.2,58,14,5,11,291.15,480,0,0,0,0,0
2015-07-28 15:00:00,301.15,732.7,758.2,58,14,6,11,292.15,480,0,0,0,0,0
2015-07-28 16:00:00,300.15,732.7,758.2,54,15,6,11,290.15,480,0,0,0,0,0
2015-07-28 17:00:00,300.15,732.7,758.2,58,14,6,11,291.15,480,0,0,0,0,0
2015-07-28 18:00:00,298.15,732.5,758.2,61,14,6,11,290.15,480,0,0,0,0,0
2015-07-29 06:00:00,290.15,733.2,759.7,100,13,3,11,290.15,300,0,0,0,0,0
2015-07-29 07:00:00,291.15,733.3,759.7,100,14,2,3,291.15,0,0,0,180,0,0
2015-07-29 08:00:00,291.15,734.1,760.5,100,14,1,3,291.15,0,0,0,180,0,0
2015-07-29 09:00:00,292.15,734.2,760.5,100,16,1,5,292.15,0,180,480,0,0,0
2015-07-29 10:00:00,294.15,734.4,760.5,83,16,2,8,291.15,300,0,480,0,0,0
2015-07-29 11:00:00,296.15,733.8,759.7,74,13,3,11,291.15,480,0,0,0,0,0
2015-07-29 12:00:00,299.15,734,759.7,61,14,4,11,291.15,0,0,0,0,0,0
2015-07-29 13:00:00,301.15,733.5,759,55,14,4,11,291.15,0,0,0,0,0,0
2015-07-29 14:00:00,302.15,732.8,758.2,51,14,4,11,291.15,0,0,0,0,0,0
2015-07-29 15:00:00,307.15,732,756.9,32,13,2,11,288.15,0,0,0,0,0,0
2015-07-29 16:00:00,309.15,731.5,756.2,27,10,2,11,287.15,0,0,0,0,0,0
2015-07-29 17:00:00,308.15,731.4,756.2,25,6,6,11,285.15,0,0,0,0,0,0
2015-07-29 18:00:00,305.15,731.1,756.2,31,6,7,11,286.15,0,0,0,0,0,0
2015-07-30 06:00:00,291.15,731.4,757.7,100,0,0,4,291.15,0,0,0,180,0,0
2015-07-30 07:00:00,291.15,731.9,758.2,100,0,0,4,291.15,0,0,0,180,0,0
2015-07-30 08:00:00,291.15,731.9,758.2,100,14,2,4,291.15,0,0,0,180,0,0
2015-07-30 09:00:00,291.15,732.7,759,100,14,2,4,291.15,0,0,0,180,0,0
2015-07-30 10:00:00,292.15,732.8,759,100,14,1,5,292.15,0,300,480,0,0,0
2015-07-30 11:00:00,293.15,732.8,759,94,14,2,6,292.15,300,0,480,0,0,0
2015-07-30 12:00:00,295.15,732.2,758.2,83,14,4,8,292.15,0,0,480,0,0,0
2015-07-30 13:00:00,297.15,732.4,758.2,74,14,4,11,292.15,0,0,480,0,0,0
2015-07-30 14:00:00,297.15,731.9,757.7,74,14,5,11,292.15,0,0,480,0,0,0
2015-07-30 15:00:00,299.15,731.3,756.9,61,14,5,11,291.15,0,6000,0,0,0,0
2015-07-30 16:00:00,299.15,731.3,756.9,61,14,6,11,291.15,0,0,0,0,0,0
2015-07-30 17:00:00,298.15,730.6,756.2,65,14,7,11,291.15,0,0,0,0,0,0
2015-07-30 18:00:00,297.15,730.5,756.2,69,14,7,11,291.15,0,0,0,0,0,0
2015-07-31 06:00:00,292.15,731.5,757.7,94,8,4,6,291.15,0,240,480,0,0,0
2015-07-31 06:55:00,292.15,732,758.2,100,8,5,4,292.15,0,0,480,0,0,0
2015-07-31 07:00:00,292.15,732,758.2,100,8,5,4,292.15,0,0,480,0,0,0
2015-07-31 08:00:00,292.15,732,758.2,100,8,5,4,292.15,0,0,480,0,0,0
2015-07-31 09:00:00,293.15,732.1,758.2,94,15,4,4,292.15,0,0,480,0,0,0
2015-07-31 09:15:00,293.15,732.1,758.2,94,8,5,8,292.15,0,240,480,0,0,0
2015-07-31 10:00:00,294.15,732.2,758.2,88,8,5,8,292.15,300,0,480,0,0,0
2015-07-31 11:00:00,296.15,732.3,758.2,74,8,7,11,291.15,300,0,480,0,0,0
2015-07-31 12:00:00,298.15,732,757.7,65,4,10,11,291.15,300,0,0,0,0,0
2015-07-31 13:00:00,298.15,732,757.7,65,4,10,11,291.15,450,0,0,0,0,0
2015-07-31 14:00:00,299.15,731.3,756.9,58,4,8,11,290.15,450,0,0,0,0,0
2015-07-31 15:00:00,298.15,730.6,756.2,61,4,9,11,290.15,450,0,0,0,0,0
2015-07-31 16:00:00,299.15,730.7,756.2,58,6,8,11,290.15,450,0,0,0,0,0
2015-07-31 17:00:00,299.15,730.7,756.2,58,4,9,11,290.15,450,0,0,0,0,0
2015-07-31 18:00:00,299.15,730.7,756.2,58,6,8,,290.15,450,0,0,0,0,0
2015-08-01 06:00:00,292.15,730.7,756.9,94,15,4,2,291.15,0,0,0,150,0,0
2015-08-01 07:00:00,291.15,731.4,757.7,100,8,4,2,291.15,0,0,0,150,0,0
2015-08-01 08:00:00,291.15,731.4,757.7,100,8,5,2,291.15,0,0,0,150,0,0
2015-08-01 09:00:00,291.15,731.4,757.7,100,8,4,2,291.15,0,0,0,150,0,0
2015-08-01 10:00:00,292.15,732,758.2,94,14,3,2.5,291.15,0,0,0,150,0,0
2015-08-01 11:00:00,292.15,732.8,759,100,15,4,4,292.15,0,0,0,180,0,0
2015-08-01 12:00:00,292.15,732,758.2,100,15,4,4,292.15,0,0,0,180,0,0
2015-08-01 13:00:00,293.15,732.1,758.2,94,15,3,4,292.15,0,0,0,180,0,0
2015-08-01 14:00:00,295.15,732.2,758.2,78,15,5,5,291.15,0,300,480,0,0,0
2015-08-01 15:00:00,296.15,731.8,757.7,74,15,6,8,291.15,0,0,480,0,0,0
2015-08-01 16:00:00,296.15,731.8,757.7,74,15,6,11,291.15,0,480,0,0,0,0
2015-08-01 17:00:00,296.15,731.8,757.7,74,8,7,11,291.15,0,480,0,0,0,0
2015-08-01 18:00:00,294.15,731.7,757.7,83,8,7,11,291.15,0,480,0,0,0,0
2015-08-02 06:00:00,289.15,733.2,759.7,100,0,0,6,289.15,0,180,480,0,0,0
2015-08-02 07:00:00,291.15,733.3,759.7,94,4,3,6,290.15,0,180,480,0,0,0
2015-08-02 08:00:00,292.15,734.2,760.5,88,4,3,8,290.15,300,0,480,0,0,0
2015-08-02 09:00:00,293.15,734.3,760.5,83,4,3,11,290.15,0,0,480,0,0,0
2015-08-02 10:00:00,295.15,734.5,760.5,69,15,3,11,289.15,0,480,0,0,0,0
2015-08-02 11:00:00,297.15,734.6,760.5,61,15,4,11,289.15,480,0,0,0,0,0
2015-08-02 12:00:00,299.15,734,759.7,54,15,4,11,289.15,480,0,0,0,0,0
2015-08-02 13:00:00,301.15,733.5,759,48,14,5,11,289.15,480,0,0,0,0,0
2015-08-02 14:00:00,302.15,732.8,758.2,43,15,7,11,288.15,480,0,0,0,0,0
2015-08-02 15:00:00,303.15,732.9,758.2,40,15,8,11,288.15,0,0,0,0,0,0
2015-08-02 16:00:00,303.15,732.9,758.2,43,15,7,11,289.15,0,0,0,0,0,0
2015-08-02 17:00:00,301.15,732.7,758.2,45,15,5,11,288.15,0,0,0,0,0,0
2015-08-02 18:00:00,300.15,733.4,759,51,8,6,11,289.15,0,0,0,0,0,0
2015-08-03 06:00:00,290.15,734.7,761.2,94,13,2,5,289.15,240,0,0,0,0,0
2015-08-03 07:00:00,290.15,735.5,762,100,17,1,8,290.15,300,0,0,0,0,0
2015-08-03 08:00:00,292.15,735.6,762,88,17,1,11,290.15,390,0,0,0,0,0
2015-08-03 09:00:00,294.15,735.8,762,73,13,2,11,289.15,390,0,0,0,0,0
2015-08-03 10:00:00,297.15,736.1,762,65,12,2,11,290.15,390,0,0,0,0,0
2015-08-03 11:00:00,298.15,736.2,762,57,15,2,11,289.15,450,0,0,0,0,0
2015-08-03 12:00:00,300.15,735.6,761.2,51,0,0,11,289.15,480,0,0,0,0,0
2015-08-03 13:00:00,303.15,735.1,760.5,40,14,2,11,288.15,480,0,0,0,0,0
2015-08-03 14:00:00,303.15,734.4,759.7,40,4,2,11,288.15,480,0,0,0,0,0
2015-08-03 15:00:00,304.15,733.8,759,38,4,5,11,288.15,480,0,0,0,0,0
2015-08-03 16:00:00,303.15,733.7,759,40,4,6,11,288.15,480,0,0,0,0,0
2015-08-03 17:00:00,302.15,733.6,759,37,6,7,11,286.15,480,0,0,0,0,0
2015-08-03 18:00:00,301.15,733.5,759,42,4,6,11,287.15,480,3000,0,0,0,0
2015-08-04 06:00:00,291.15,734.1,760.5,94,13,3,6,290.15,240,3000,0,0,0,0
2015-08-04 07:00:00,291.15,734.1,760.5,100,16,3,6,291.15,0,3000,0,0,0,0
2015-08-04 08:00:00,292.15,734.2,760.5,94,13,2,6,291.15,0,480,0,0,0,0
2015-08-04 09:00:00,293.15,734.3,760.5,88,14,1,8,291.15,0,480,0,0,0,0
2015-08-04 10:00:00,294.15,734.4,760.5,83,16,1,8,291.15,0,480,0,0,0,0
2015-08-04 11:00:00,297.15,734.6,760.5,69,16,1,11,291.15,0,0,0,0,0,0
2015-08-04 12:00:00,298.15,733.9,759.7,61,14,2,11,290.15,0,0,0,0,0,0
2015-08-04 13:00:00,301.15,733.5,759,51,14,3,11,290.15,0,0,0,0,0,0
2015-08-04 14:00:00,303.15,732.9,758.2,46,15,6,11,290.15,0,0,0,0,0,0
2015-08-04 15:00:00,302.15,732.8,758.2,51,15,6,11,291.15,0,0,0,0,0,0
2015-08-04 16:00:00,302.15,732.3,757.7,51,15,8,11,291.15,0,0,0,0,0,0
2015-08-04 17:00:00,301.15,732.3,757.7,51,14,8,11,290.15,0,0,0,0,0,0
2015-08-04 18:00:00,299.15,732.1,757.7,58,14,7,11,290.15,0,0,0,0,0,0
2015-08-05 06:00:00,292.15,732.8,759,100,14,1,5,292.15,0,180,480,0,0,0
2015-08-05 07:00:00,292.15,732.8,759,100,14,1,5,292.15,0,180,480,0,0,0
2015-08-05 08:00:00,293.15,732.8,759,94,0,0,6,292.15,0,300,480,0,0,0
2015-08-05 09:00:00,294.15,732.9,759,88,14,1,7,292.15,300,0,480,0,0,0
2015-08-05 10:00:00,297.15,732.4,758.2,74,10,2,8,292.15,0,480,0,0,0,0
2015-08-05 11:00:00,299.15,732.6,758.2,65,16,2,8,292.15,480,0,0,0,0,0
2015-08-05 12:00:00,303.15,732.4,757.7,49,16,1,7,291.15,0,0,0,0,0,0
2015-08-05 13:00:00,305.15,731.8,756.9,43,15,2,6,291.15,0,0,0,0,0,0
2015-08-05 14:00:00,307.15,731.3,756.2,36,8,3,6,290.15,0,0,0,0,0,0
2015-08-05 15:00:00,309.15,730.7,755.4,30,15,4,5,289.15,0,0,0,0,0,0
2015-08-05 16:00:00,306.15,730.5,755.4,41,15,5,5,291.15,0,0,0,0,0,0
2015-08-05 17:00:00,304.15,730.3,755.4,46,14,5,7,291.15,0,0,0,0,0,0
2015-08-05 18:00:00,303.15,730.2,755.4,49,16,4,8,291.15,0,0,0,0,0,0
2015-08-06 06:00:00,302.15,732.3,757.7,48,1,5,2,290.15,0,0,0,0,0,0
2015-08-06 06:50:00,303.15,732.9,758.2,40,1,5,0.6,288.15,0,0,0,0,0,0
