Time,P0,P,U,DD,Ff,VV,Td,T,Few clouds,Scattered clouds,Broken clouds,Overcast,cumulonimbus clouds,cumulus congestus of great vertical extent
2015-12-06 08:00:00,762.1,768.9,62,1,4,11,276.15,283.15,0,0,0,0,0,0
2015-12-06 08:30:00,762.8,769.6,54,2,4,11,276.15,285.15,0,0,0,0,0,0
2015-12-06 09:00:00,762.9,769.6,48,1,4,11,276.15,287.15,0,0,0,0,0,0
2015-12-06 10:00:00,762.9,769.6,32,2,5,11,274.15,291.15,0,0,0,0,0,0
2015-12-06 10:30:00,763,769.6,30,1,5,11,275.15,293.15,0,0,0,0,0,0
2015-12-06 11:00:00,763,769.6,29,2,4,11,275.15,294.15,0,0,0,0,0,0
2015-12-06 12:00:00,762.4,768.9,25,2,3,11,275.15,296.15,0,0,0,0,0,0
2015-12-06 13:00:00,761.6,768.1,16,2,2,11,271.15,299.15,0,0,0,0,0,0
2015-12-06 13:30:00,760.9,767.3,15,17,1,11,271.15,300.15,0,0,0,0,0,0
2015-12-06 14:00:00,760.9,767.3,15,17,1,11,271.15,300.15,0,0,0,0,0,0
2015-12-06 14:30:00,760.2,766.6,13,17,1,11,270.15,301.15,0,0,0,0,0,0
2015-12-06 15:00:00,760.2,766.6,14,14,2,11,271.15,301.15,0,0,0,0,0,0
2015-12-06 15:30:00,760.1,766.6,28,14,6,11,278.15,298.15,0,0,0,0,0,0
2015-12-06 16:00:00,760.1,766.6,26,14,5,11,277.15,298.15,0,0,0,0,0,0
2015-12-06 16:30:00,760.1,766.6,25,14,5,11,276.15,297.15,0,0,0,0,0,0
2015-12-06 17:00:00,760.1,766.6,31,14,5,11,277.15,295.15,0,0,0,0,0,0
2015-12-06 17:30:00,760,766.6,33,14,4,11,277.15,294.15,0,0,0,0,0,0
2015-12-06 18:00:00,760,766.6,38,16,3,11,278.15,293.15,0,0,0,0,0,0
2015-12-06 19:00:00,760.7,767.3,46,9,4,11,279.15,291.15,0,0,0,0,0,0
2015-12-06 19:30:00,760.6,767.3,56,9,4,11,281.15,290.15,0,0,0,0,0,0
2015-12-06 20:00:00,761.4,768.1,59,9,5,11,282.15,290.15,0,0,0,0,0,0
2015-12-06 20:30:00,761.4,768.1,56,9,4,11,281.15,290.15,0,0,0,0,0,0
2015-12-06 21:00:00,761.4,768.1,64,9,4,11,283.15,290.15,0,0,0,0,0,0
2015-12-06 22:00:00,761.4,768.1,64,11,2,11,283.15,290.15,0,0,0,0,0,0
2015-12-06 22:30:00,761.4,768.1,68,2,2,11,283.15,289.15,0,0,0,0,0,0
2015-12-06 23:00:00,762.2,768.9,63,2,2,11,281.15,288.15,0,0,0,0,0,0
2015-12-06 23:30:00,762.2,768.9,67,1,3,11,281.15,287.15,0,0,0,0,0,0
2015-12-07 00:00:00,762.2,768.9,67,1,3,11,281.15,287.15,0,0,0,0,0,0
2015-12-07 01:00:00,762.2,768.9,63,1,3,11,280.15,287.15,0,0,0,0,0,0
2015-12-07 01:30:00,762.1,768.9,63,1,4,11,279.15,286.15,0,0,0,0,0,0
2015-12-07 02:00:00,762.1,768.9,63,1,3,11,279.15,286.15,0,0,0,0,0,0
2015-12-07 02:30:00,761.3,768.1,59,5,3,11,278.15,286.15,0,0,0,0,0,0
2015-12-07 03:00:00,761.3,768.1,63,2,3,11,278.15,285.15,0,0,0,0,0,0
2015-12-07 04:00:00,761.3,768.1,63,2,3,11,278.15,285.15,0,0,0,0,0,0
2015-12-07 04:30:00,761.3,768.1,63,2,3,11,278.15,285.15,0,0,0,0,0,0
2015-12-07 05:00:00,761.3,768.1,63,2,3,11,278.15,285.15,0,0,0,0,0,0
2015-12-07 05:30:00,761.3,768.1,63,6,3,11,278.15,285.15,0,0,0,0,0,0
2015-12-07 06:00:00,761.3,768.1,55,5,4,11,277.15,286.15,0,0,0,0,0,0
2015-12-07 07:00:00,761.3,768.1,51,5,4,11,276.15,286.15,0,0,0,0,0,0
2015-12-07 08:00:00,762.2,768.9,48,2,5,11,276.15,287.15,0,0,0,0,0,0
2015-12-07 08:30:00,762.9,769.6,42,3,3,11,275.15,288.15,0,0,0,0,0,0
2015-12-07 09:00:00,762.9,769.6,37,3,3,11,275.15,290.15,0,0,0,0,0,0
2015-12-07 10:00:00,763,769.6,32,17,1,11,275.15,292.15,0,0,0,0,0,0
2015-12-07 10:30:00,763,769.6,30,2,2,11,275.15,293.15,0,0,0,0,0,0
2015-12-07 11:00:00,763,769.6,30,2,3,11,275.15,293.15,0,0,0,0,0,0
2015-12-07 11:30:00,763,769.6,27,1,2,11,275.15,295.15,0,0,0,0,0,0
2015-12-07 12:00:00,763.1,769.6,22,3,2,11,274.15,297.15,0,0,0,0,0,0
2015-12-07 13:00:00,761.6,768.1,15,16,2,11,270.15,298.15,0,0,0,0,0,0
2015-12-07 13:30:00,761.6,768.1,15,14,2,11,270.15,298.15,0,0,0,0,0,0
2015-12-07 14:00:00,761.6,768.1,14,14,2,11,269.15,298.15,0,0,0,0,0,0
2015-12-07 14:30:00,761.6,768.1,14,16,4,11,269.15,298.15,0,0,0,0,0,0
2015-12-07 15:00:00,761.6,768.1,16,14,6,11,270.15,297.15,0,0,0,0,0,0
2015-12-07 16:00:00,760.8,767.3,31,14,5,11,277.15,295.15,0,0,0,0,0,0
2015-12-07 16:30:00,761.5,768.1,29,14,4,11,276.15,295.15,0,0,0,0,0,0
2015-12-07 17:00:00,761.5,768.1,31,13,2,11,276.15,294.15,0,0,0,0,0,0
2015-12-07 17:30:00,761.5,768.1,29,9,2,11,275.15,294.15,0,0,0,0,0,0
2015-12-07 18:00:00,761.5,768.1,35,9,2,11,277.15,293.15,0,0,0,0,0,0
2015-12-07 19:00:00,761.5,768.1,43,10,2,11,278.15,291.15,0,0,0,0,0,0
2015-12-07 19:30:00,761.5,768.1,46,3,2,11,279.15,291.15,0,0,0,0,0,0
2015-12-07 20:00:00,761.4,768.1,49,6,2,11,279.15,290.15,0,0,0,0,0,0
2015-12-07 20:30:00,762.2,768.9,45,17,1,11,278.15,290.15,0,0,0,0,0,0
2015-12-07 21:00:00,762.2,768.9,48,1,2,11,278.15,289.15,0,0,0,0,0,0
2015-12-07 21:30:00,762.2,768.9,48,2,3,11,278.15,289.15,0,0,0,0,0,0
2015-12-07 22:00:00,762.2,768.9,45,1,2,11,277.15,289.15,0,0,0,0,0,0
2015-12-07 22:30:00,762.2,768.9,45,13,2,11,277.15,289.15,0,0,0,0,0,0
2015-12-07 23:00:00,762.2,768.9,48,17,1,11,277.15,288.15,0,0,0,0,0,0
2015-12-07 23:30:00,762.2,768.9,51,0,0,11,277.15,287.15,0,0,0,0,0,0
2015-12-08 00:00:00,762.1,768.9,59,1,2,11,278.15,286.15,0,0,0,0,0,0
2015-12-08 01:00:00,762.1,768.9,55,1,1,11,277.15,286.15,0,0,0,0,0,0
2015-12-08 01:30:00,762.1,768.9,59,3,2,11,278.15,286.15,0,0,0,0,0,0
2015-12-08 02:00:00,762.1,768.9,59,3,2,11,278.15,286.15,0,0,0,0,0,0
2015-12-08 02:30:00,762.2,768.9,55,3,3,11,278.15,287.15,0,0,0,0,0,0
2015-12-08 03:00:00,762.1,768.9,63,1,2,11,278.15,285.15,0,0,0,0,0,0
2015-12-08 04:00:00,762.8,769.6,63,2,2,11,278.15,285.15,0,0,0,0,0,0
2015-12-08 04:30:00,762.8,769.6,67,5,2,11,278.15,284.15,0,0,0,0,0,0
2015-12-08 05:00:00,762.1,768.9,58,2,2,11,277.15,285.15,0,0,0,0,0,0
2015-12-08 05:30:00,762.1,768.9,58,1,2,11,277.15,285.15,0,0,0,0,0,0
2015-12-08 06:00:00,762.1,768.9,54,2,3,11,276.15,285.15,0,0,0,0,0,0
2015-12-08 07:00:00,762.9,769.6,44,3,3,11,275.15,287.15,0,0,0,0,0,0
2015-12-08 07:30:00,762.9,769.6,44,1,3,11,275.15,287.15,0,0,0,0,0,0
2015-12-08 08:00:00,762.9,769.6,44,11,2,11,275.15,287.15,0,0,0,0,0,0
2015-12-08 08:30:00,763.7,770.4,51,10,2,11,278.15,288.15,0,0,0,0,0,0
2015-12-08 09:00:00,763.7,770.4,55,17,1,11,280.15,289.15,0,0,0,0,0,0
2015-12-08 09:30:00,764.4,771.1,56,17,1,11,282.15,291.15,0,0,0,0,0,0
2015-12-08 10:00:00,764.5,771.1,56,17,1,11,283.15,292.15,0,0,0,0,0,0
2015-12-08 10:30:00,764.5,771.1,60,9,2,11,284.15,292.15,0,0,0,0,0,0
2015-12-08 11:00:00,764.5,771.1,47,17,1,11,283.15,295.15,0,0,0,0,0,0
2015-12-08 11:30:00,763.8,770.4,41,17,1,11,281.15,295.15,0,0,0,0,0,0
2015-12-08 12:00:00,763.9,770.4,33,17,1,11,279.15,296.15,0,0,0,0,0,0
2015-12-08 13:00:00,763.1,769.6,29,17,2,11,278.15,297.15,0,0,0,0,0,0
2015-12-08 13:30:00,763.1,769.6,24,14,3,11,276.15,298.15,0,0,0,0,0,0
2015-12-08 14:00:00,762.4,768.9,27,14,3,11,277.15,297.15,0,0,0,0,0,0
2015-12-08 14:30:00,762.4,768.9,24,13,3,11,275.15,297.15,0,0,0,0,0,0
2015-12-08 15:00:00,762.4,768.9,27,14,6,11,276.15,296.15,0,0,0,0,0,0
2015-12-08 15:30:00,762.3,768.9,36,14,5,11,279.15,295.15,0,0,0,0,0,0
2015-12-08 16:00:00,762.3,768.9,27,14,5,11,275.15,295.15,0,0,0,0,0,0
2015-12-08 16:30:00,762.3,768.9,29,14,6,11,275.15,294.15,0,0,0,0,0,0
2015-12-08 17:00:00,762.3,768.9,38,14,6,11,278.15,293.15,0,0,0,0,0,0
2015-12-08 17:30:00,762.3,768.9,43,14,5,11,280.15,293.15,0,0,0,0,0,0
2015-12-08 18:00:00,762.3,768.9,43,16,4,11,280.15,293.15,0,0,0,0,0,0
2015-12-08 19:00:00,762.3,768.9,52,9,3,11,282.15,292.15,0,0,0,0,0,0
2015-12-08 19:30:00,762.3,768.9,56,9,3,11,282.15,291.15,0,0,0,0,0,0
2015-12-08 20:00:00,762.3,768.9,56,9,3,11,282.15,291.15,0,0,0,0,0,0
2015-12-08 20:30:00,762.9,769.6,56,9,2,11,281.15,290.15,0,0,0,0,0,0
2015-12-08 21:00:00,762.9,769.6,59,11,2,11,282.15,290.15,0,0,0,0,0,0
2015-12-08 22:00:00,762.9,769.6,63,10,2,11,282.15,289.15,0,0,0,0,0,0
2015-12-08 22:30:00,762.9,769.6,68,3,2,11,282.15,288.15,0,0,0,0,0,0
2015-12-08 23:00:00,762.9,769.6,67,5,2,11,281.15,287.15,0,0,0,0,0,0
2015-12-08 23:30:00,762.9,769.6,67,2,3,11,281.15,287.15,0,0,0,0,0,0
2015-12-09 00:00:00,762.9,769.6,67,2,2,11,281.15,287.15,0,0,0,0,0,0
2015-12-09 01:00:00,762.8,769.6,67,1,3,11,280.15,286.15,0,0,0,0,0,0
2015-12-09 01:30:00,762.9,769.6,59,1,2,11,279.15,287.15,0,0,0,0,0,0
2015-12-09 02:00:00,762.8,769.6,63,1,2,11,278.15,285.15,0,0,0,0,0,0
2015-12-09 02:30:00,762.8,769.6,67,5,2,11,278.15,284.15,0,0,0,0,0,0
2015-12-09 03:00:00,762.8,769.6,67,2,2,11,278.15,284.15,0,0,0,0,0,0
2015-12-09 04:00:00,762.8,769.6,67,1,2,11,278.15,284.15,0,0,0,0,0,0
2015-12-09 04:30:00,762.8,769.6,67,1,2,11,278.15,284.15,0,0,0,0,0,0
2015-12-09 05:00:00,762.8,769.6,67,1,2,11,278.15,284.15,0,0,0,0,0,0
2015-12-09 05:30:00,762.8,769.6,67,2,3,11,278.15,284.15,0,0,0,0,0,0
2015-12-09 06:00:00,762.8,769.6,67,2,3,11,278.15,284.15,0,0,0,0,0,0
2015-12-09 07:00:00,762.8,769.6,58,2,5,11,277.15,285.15,0,0,0,0,0,0
2015-12-09 07:30:00,763.6,770.4,62,2,4,11,277.15,284.15,0,0,0,0,0,0
2015-12-09 08:00:00,763.6,770.4,62,2,3,11,277.15,284.15,0,0,0,0,0,0
2015-12-09 09:00:00,763.7,770.4,48,1,3,11,277.15,288.15,0,0,0,0,0,0
2015-12-09 10:00:00,764.4,771.1,37,5,3,11,276.15,291.15,0,0,0,0,0,0
2015-12-09 10:30:00,764.5,771.1,33,2,3,11,276.15,293.15,0,0,0,0,0,0
2015-12-09 11:00:00,764.5,771.1,35,5,3,11,277.15,293.15,0,0,0,0,0,0
2015-12-09 11:30:00,763.8,770.4,33,5,3,11,277.15,294.15,0,0,0,0,0,0
2015-12-09 12:00:00,763.8,770.4,27,6,3,11,275.15,295.15,0,0,0,0,0,0
2015-12-09 13:00:00,763.1,769.6,19,5,4,11,272.15,297.15,0,0,0,0,0,0
2015-12-09 13:30:00,762.4,768.9,18,5,3,11,271.15,297.15,0,0,0,0,0,0
2015-12-09 14:00:00,762.4,768.9,17,1,2,11,271.15,298.15,0,0,0,0,0,0
2015-12-09 14:30:00,761.6,768.1,18,15,2,11,271.15,297.15,0,0,0,0,0,0
2015-12-09 15:00:00,761.6,768.1,33,14,5,11,279.15,296.15,0,0,0,0,0,0
2015-12-09 16:00:00,761.5,768.1,38,14,7,11,280.15,295.15,0,0,0,0,0,0
2015-12-09 16:30:00,761.5,768.1,33,14,8,11,277.15,294.15,0,0,0,0,0,0
2015-12-09 17:00:00,761.5,768.1,46,14,8,11,281.15,293.15,0,0,0,0,0,0
2015-12-09 17:30:00,761.5,768.1,49,14,7,11,281.15,292.15,0,0,0,0,0,0
2015-12-09 18:00:00,761.5,768.1,49,14,4,11,281.15,292.15,0,0,0,0,0,0
2015-12-09 19:00:00,761.4,768.1,59,13,3,11,282.15,290.15,0,0,0,0,0,0
2015-12-09 19:30:00,762.2,768.9,56,9,3,11,281.15,290.15,0,0,0,0,0,0
2015-12-09 20:00:00,762.2,768.9,63,11,3,11,281.15,288.15,0,0,0,0,0,0
2015-12-09 20:30:00,762.2,768.9,55,11,3,11,280.15,289.15,0,0,0,0,0,0
2015-12-09 21:00:00,762.2,768.9,59,9,4,11,281.15,289.15,0,0,0,0,0,0
2015-12-09 22:00:00,762.9,769.6,63,9,3,11,282.15,289.15,0,0,0,0,0,0
2015-12-09 22:30:00,762.9,769.6,67,5,2,11,281.15,287.15,0,0,0,0,0,0
2015-12-09 23:00:00,762.8,769.6,67,2,3,11,280.15,286.15,0,0,0,0,0,0
2015-12-09 23:30:00,762.8,769.6,72,1,3,11,280.15,285.15,0,0,0,0,0,0
2015-12-10 00:00:00,762.8,769.6,72,1,2,11,280.15,285.15,0,0,0,0,0,0
2015-12-10 01:00:00,762.8,769.6,77,1,2,11,280.15,284.15,0,0,0,0,0,0
2015-12-10 01:30:00,762.8,769.6,76,1,2,11,279.15,283.15,0,0,0,0,0,0
2015-12-10 02:00:00,,,71,-1,,11,278.15,283.15,0,0,0,0,0,0
2015-12-10 03:00:00,762.7,769.6,76,2,2,11,278.15,282.15,0,0,0,0,0,0
2015-12-10 04:00:00,762.7,769.6,76,5,2,11,278.15,282.15,0,0,0,0,0,0
2015-12-10 04:30:00,762,768.9,76,2,3,11,277.15,281.15,0,0,0,0,0,0
2015-12-10 05:00:00,762,768.9,76,1,3,11,277.15,281.15,0,0,0,0,0,0
2015-12-10 05:30:00,762,768.9,76,1,2,11,277.15,281.15,0,0,0,0,0,0
2015-12-10 06:00:00,762.7,769.6,76,17,1,11,277.15,281.15,0,0,0,0,0,0
2015-12-10 07:00:00,763.5,770.4,76,6,3,11,276.15,280.15,0,0,0,0,0,0
2015-12-10 07:30:00,763.5,770.4,76,1,2,11,277.15,281.15,0,0,0,0,0,0
2015-12-10 08:00:00,763.5,770.4,71,2,4,11,277.15,282.15,0,0,0,0,0,0
2015-12-10 08:30:00,764.3,771.1,67,1,2,11,278.15,284.15,0,0,0,0,0,0
2015-12-10 09:00:00,764.3,771.1,63,1,1,11,278.15,285.15,0,0,0,0,0,0
2015-12-10 10:00:00,764.4,771.1,48,6,2,11,278.15,289.15,0,0,0,0,0,0
2015-12-10 10:30:00,764.4,771.1,48,5,2,11,278.15,289.15,0,0,0,0,0,0
2015-12-10 11:00:00,764.4,771.1,40,17,1,11,277.15,291.15,0,0,0,0,0,0
2015-12-10 11:30:00,763.8,770.4,49,5,2,11,282.15,293.15,0,0,0,0,0,0
2015-12-10 12:00:00,763,769.6,33,2,2,11,276.15,293.15,0,0,0,0,0,0
2015-12-10 13:00:00,762.3,768.9,22,4,2,11,272.15,295.15,0,0,0,0,0,0
2015-12-10 13:30:00,762.3,768.9,22,6,3,11,272.15,295.15,0,0,0,0,0,0
2015-12-10 14:00:00,761.6,768.1,20,17,2,11,272.15,296.15,0,0,0,0,0,0
2015-12-10 14:30:00,760.8,767.3,19,5,3,11,271.15,296.15,0,0,0,0,0,0
2015-12-10 15:00:00,760.8,767.3,16,17,1,11,270.15,297.15,0,0,0,0,0,0
2015-12-10 15:30:00,760.8,767.3,16,17,1,11,270.15,297.15,0,0,0,0,0,0
2015-12-10 16:00:00,760.8,767.3,27,14,6,11,275.15,295.15,0,0,0,0,0,0
2015-12-10 16:30:00,760.7,767.3,29,14,8,11,275.15,294.15,0,0,0,0,0,0
2015-12-10 17:00:00,760.7,767.3,46,14,8,11,281.15,293.15,0,0,0,0,0,0
2015-12-10 17:30:00,760.7,767.3,49,14,5,11,281.15,292.15,0,0,0,0,0,0
2015-12-10 18:00:00,761.5,768.1,49,16,4,11,280.15,291.15,0,0,0,0,0,0
2015-12-10 19:00:00,761.4,768.1,59,16,3,11,282.15,290.15,0,0,0,0,0,0
2015-12-10 19:30:00,761.4,768.1,63,13,2,11,282.15,289.15,0,0,0,0,0,0
2015-12-10 20:00:00,761.4,768.1,67,10,3,11,281.15,287.15,0,0,0,0,0,0
2015-12-10 20:30:00,762.2,768.9,63,11,3,11,280.15,287.15,0,0,0,0,0,0
2015-12-10 21:00:00,762.2,768.9,59,11,3,11,279.15,287.15,0,0,0,0,0,0
2015-12-11 05:00:00,762.7,769.6,71,2,3,11,275.15,280.15,0,0,0,0,0,0
2015-12-11 06:00:00,762.7,769.6,62,5,5,11,275.15,282.15,0,0,0,0,0,0
2015-12-11 06:30:00,762.7,769.6,66,1,3,11,275.15,281.15,0,0,0,0,0,0
2015-12-11 07:00:00,762.7,769.6,62,5,5,11,275.15,282.15,0,0,0,0,0,0
2015-12-11 07:30:00,762.7,769.6,66,2,5,11,275.15,281.15,0,0,0,0,0,0
2015-12-11 08:00:00,762.7,769.6,66,2,4,11,275.15,281.15,0,0,0,0,0,0
2015-12-11 09:00:00,763.6,770.4,47,2,5,11,275.15,286.15,0,0,0,0,0,0
2015-12-11 10:00:00,763.7,770.4,32,5,6,11,274.15,291.15,0,0,0,0,0,0
2015-12-11 10:30:00,764.5,771.1,30,5,6,11,275.15,293.15,0,0,0,0,0,0
2015-12-11 11:00:00,763.8,770.4,27,2,6,11,274.15,294.15,0,0,0,0,0,0
2015-12-11 11:30:00,763.8,770.4,27,2,5,11,274.15,294.15,0,0,0,0,0,0
2015-12-11 12:00:00,763.8,770.4,23,1,4,11,273.15,295.15,0,0,0,0,0,0
2015-12-11 13:00:00,762.3,768.9,23,2,4,11,273.15,295.15,0,0,0,0,0,0
2015-12-11 13:30:00,762.4,768.9,22,1,3,11,273.15,296.15,0,0,0,0,0,0
2015-12-11 14:00:00,761.6,768.1,22,17,3,11,273.15,296.15,0,0,0,0,0,0
2015-12-11 14:30:00,761.6,768.1,22,2,2,11,273.15,296.15,0,0,0,0,0,0
2015-12-11 15:00:00,760.8,767.3,20,1,2,11,272.15,296.15,0,0,0,0,0,0
2015-12-11 15:30:00,760.8,767.3,22,1,2,11,273.15,296.15,0,0,0,0,0,0
2015-12-11 16:00:00,760.8,767.3,22,2,2,11,273.15,296.15,0,0,0,0,0,0
2015-12-11 16:30:00,760.8,767.3,22,17,1,11,273.15,296.15,0,0,0,0,0,0
2015-12-11 17:00:00,760.8,767.3,20,8,2,11,272.15,296.15,0,0,0,0,0,0
2015-12-11 17:30:00,760.7,767.3,35,15,5,11,277.15,293.15,0,0,0,0,0,0
2015-12-11 18:00:00,760.7,767.3,46,14,4,11,279.15,291.15,0,0,0,0,0,0
2015-12-11 19:00:00,761.5,768.1,37,14,3,11,276.15,291.15,0,0,0,0,0,0
2015-12-11 19:30:00,761.4,768.1,39,14,2,11,276.15,290.15,0,0,0,0,0,0
2015-12-11 20:00:00,761.4,768.1,42,14,2,11,276.15,289.15,0,0,0,0,0,0
2015-12-11 20:30:00,761.4,768.1,48,12,2,11,276.15,287.15,0,0,0,0,0,0
2015-12-11 21:00:00,761.4,768.1,48,11,2,11,276.15,287.15,0,0,0,0,0,0
2015-12-11 22:00:00,761.3,768.1,51,11,3,11,276.15,286.15,0,0,0,0,0,0
2015-12-11 22:30:00,762.1,768.9,54,8,3,11,276.15,285.15,0,0,0,0,0,0
2015-12-11 23:00:00,762.1,768.9,54,17,1,11,276.15,285.15,0,0,0,0,0,0
2015-12-11 23:30:00,762.1,768.9,58,2,2,11,276.15,284.15,0,0,0,0,0,0
2015-12-12 00:00:00,762.1,768.9,62,1,3,11,277.15,284.15,0,0,0,0,0,0
2015-12-12 01:00:00,762.1,768.9,62,3,2,11,276.15,283.15,0,0,0,0,0,0
2015-12-12 01:30:00,762,768.9,66,2,3,11,275.15,281.15,0,0,0,0,0,0
2015-12-12 02:00:00,762.1,768.9,62,1,2,11,276.15,283.15,0,0,0,0,0,0
2015-12-12 02:30:00,762,768.9,62,2,3,11,275.15,282.15,0,0,0,0,0,0
2015-12-12 03:00:00,761.3,768.1,58,2,5,11,275.15,283.15,0,0,0,0,0,0
2015-12-12 04:00:00,761.3,768.1,58,2,5,11,275.15,283.15,0,0,0,0,0,0
2015-12-12 04:30:00,761.3,768.1,54,5,5,11,275.15,284.15,0,0,0,0,0,0
2015-12-12 05:00:00,761.2,768.1,62,2,3,11,275.15,282.15,0,0,0,0,0,0
2015-12-12 05:30:00,761.2,768.1,66,5,3,11,275.15,281.15,0,0,0,0,0,0
2015-12-12 06:00:00,761.2,768.1,62,5,3,11,275.15,282.15,0,0,0,0,0,0
2015-12-12 06:30:00,761.2,768.1,62,5,3,11,275.15,282.15,0,0,0,0,0,0
2015-12-12 07:00:00,761.2,768.1,62,5,4,11,275.15,282.15,0,0,0,0,0,0
2015-12-12 07:30:00,761.2,768.1,62,2,4,11,275.15,282.15,0,0,0,0,0,0
2015-12-12 08:00:00,761.3,768.1,58,2,4,11,275.15,283.15,0,0,0,0,0,0
2015-12-12 08:30:00,762.1,768.9,54,2,5,11,276.15,285.15,0,0,0,0,0,0
2015-12-12 09:00:00,762.2,768.9,48,2,5,11,276.15,287.15,0,0,0,0,0,0
2015-12-12 10:00:00,762.3,768.9,32,2,7,11,275.15,292.15,0,0,0,0,0,0
2015-12-12 10:30:00,762.3,768.9,30,2,6,11,275.15,293.15,0,0,0,0,0,0
2015-12-12 11:00:00,762.3,768.9,27,5,6,11,274.15,294.15,0,0,0,0,0,0
2015-12-12 11:30:00,762.3,768.9,27,2,5,11,274.15,294.15,0,0,0,0,0,0
2015-12-12 12:00:00,761.5,768.1,25,5,5,11,274.15,295.15,0,0,0,0,0,0
2015-12-12 13:00:00,760.8,767.3,23,1,3,11,274.15,296.15,0,0,0,0,0,0
2015-12-12 13:30:00,760.1,766.6,22,9,2,11,273.15,296.15,0,0,0,0,0,0
2015-12-12 14:00:00,760.1,766.6,19,1,2,11,272.15,297.15,0,0,0,0,0,0
2015-12-12 14:30:00,760.1,766.6,20,14,2,11,272.15,296.15,0,0,0,0,0,0
2015-12-12 15:00:00,760.1,766.6,22,14,3,11,273.15,296.15,0,0,0,0,0,0
2015-12-12 16:00:00,760.1,766.6,19,15,3,11,272.15,297.15,0,0,0,0,0,0
2015-12-12 16:30:00,760.1,766.6,22,15,3,11,273.15,296.15,0,0,0,0,0,0
2015-12-12 17:00:00,760.1,766.6,22,8,2,11,273.15,296.15,0,0,0,0,0,0
2015-12-12 17:30:00,760,766.6,24,14,3,11,272.15,293.15,0,0,0,0,0,0
2015-12-12 18:00:00,760,766.6,26,14,3,11,272.15,292.15,0,0,0,0,0,0
2015-12-12 19:00:00,760,766.6,40,16,3,11,277.15,291.15,0,0,0,0,0,0
2015-12-12 19:30:00,760,766.6,42,16,2,11,277.15,290.15,0,0,0,0,0,0
2015-12-12 20:00:00,760.6,767.3,45,12,2,11,276.15,288.15,0,0,0,0,0,0
2015-12-12 20:30:00,760.6,767.3,45,9,2,11,276.15,288.15,0,0,0,0,0,0
2015-12-12 21:00:00,760.6,767.3,51,11,3,11,277.15,287.15,0,0,0,0,0,0
2015-12-12 22:00:00,760.6,767.3,55,11,3,11,277.15,286.15,0,0,0,0,0,0
2015-12-12 22:30:00,760.6,767.3,51,11,3,11,276.15,286.15,0,0,0,0,0,0
2015-12-12 23:00:00,760.6,767.3,47,10,3,11,275.15,286.15,0,0,0,0,0,0
2015-12-12 23:30:00,761.3,768.1,54,5,2,11,275.15,284.15,0,0,0,0,0,0
2015-12-13 00:00:00,760.5,767.3,58,5,2,11,275.15,283.15,0,0,0,0,0,0
2015-12-13 01:00:00,760.5,767.3,62,2,3,11,275.15,282.15,0,0,0,0,0,0
2015-12-13 01:30:00,760.4,767.3,62,5,2,11,274.15,281.15,0,0,0,0,0,0
2015-12-13 02:00:00,760.4,767.3,66,5,2,11,275.15,281.15,0,0,0,0,0,0
2015-12-13 02:30:00,760.4,767.3,66,5,2,11,275.15,281.15,0,0,0,0,0,0
2015-12-13 03:00:00,760.4,767.3,71,2,3,11,275.15,280.15,0,0,0,0,0,0
2015-12-13 04:00:00,759.8,766.6,58,2,4,11,275.15,283.15,0,0,0,0,0,0
2015-12-13 04:30:00,759.8,766.6,47,2,5,11,274.15,285.15,0,0,0,0,0,0
2015-12-13 05:00:00,759.1,765.8,41,2,5,11,273.15,286.15,0,0,0,0,0,0
2015-12-13 05:30:00,759.1,765.8,41,5,4,11,273.15,286.15,0,0,0,0,0,0
2015-12-13 06:00:00,759,765.8,50,2,5,11,274.15,284.15,0,0,0,0,0,0
2015-12-13 06:30:00,759,765.8,58,5,3,11,274.15,282.15,0,0,0,0,0,0
2015-12-13 07:00:00,758.9,765.8,62,2,3,11,274.15,281.15,0,0,0,0,0,0
2015-12-13 08:00:00,759.8,766.6,62,5,4,11,275.15,282.15,0,0,0,0,0,0
2015-12-13 08:30:00,759.8,766.6,58,2,4,11,275.15,283.15,0,0,0,0,0,0
2015-12-13 09:00:00,759.8,766.6,51,2,4,11,275.15,285.15,0,0,0,0,0,0
2015-12-13 10:00:00,760.6,767.3,37,5,4,11,275.15,290.15,0,0,0,0,0,0
2015-12-13 11:00:00,760.7,767.3,30,5,4,11,275.15,293.15,0,0,0,0,0,0
2015-12-13 11:30:00,760.7,767.3,29,5,4,11,275.15,294.15,0,0,0,0,0,0
2015-12-13 12:00:00,760.1,766.6,25,2,3,11,274.15,295.15,0,0,0,0,0,0
2015-12-13 13:00:00,759.3,765.8,21,3,2,11,273.15,297.15,0,0,0,0,0,0
2015-12-13 13:30:00,758.5,765,21,2,3,11,273.15,297.15,0,0,0,0,0,0
2015-12-13 14:00:00,758.5,765,21,1,2,11,273.15,297.15,0,0,0,0,0,0
2015-12-13 14:30:00,757.8,764.3,17,6,3,11,271.15,298.15,0,0,0,0,0,0
2015-12-13 15:00:00,757.8,764.3,17,4,2,11,271.15,298.15,0,0,0,0,0,0
2015-12-13 16:00:00,757.8,764.3,15,8,2,11,270.15,298.15,0,0,0,0,0,0
2015-12-13 16:30:00,757.8,764.3,15,15,3,11,270.15,298.15,0,0,0,0,0,0
2015-12-13 17:00:00,757.8,764.3,18,15,3,11,271.15,297.15,0,0,0,0,0,0
