"Time","T","P0","P","U","DD","VV","Td","Few.clouds","Scattered.clouds","Broken.clouds","Overcast","cumulonimbus.clouds","cumulus.congestus.of.great.vertical.extent","yield"
"2015-08-24 16:00:00",303.65,732.95,758.2,33,4,11,285.65,0,0,0,0,0,0,0
"2015-08-24 18:00:00",300.15,732.65,758.2,44,4,11,286.65,0,0,0,0,0,0,0
"2015-08-25 06:00:00",295.15,733.35,759.35,71,9.5,7.5,288.65,0,0,0,90,0,0,0
"2015-08-25 08:00:00",291.15,734.8,761.2,94,15,4,290.15,0,0,0,210,0,0,0
"2015-08-25 10:00:00",292.65,735.65,762,83,9.5,6.5,289.65,0,390,240,0,0,0,0
"2015-08-25 12:00:00",296.65,734.9,760.85,67,14.5,11,290.15,0,0,0,0,0,0,0
"2015-08-25 14:00:00",300.15,734.5,760.1,49.5,14.5,11,288.65,0,0,0,0,0,0,0
"2015-08-25 16:00:00",300.15,733.4,759,51,14.5,11,289.15,0,0,0,0,0,0,0
"2015-08-25 18:00:00",300.15,733.45,759,49.5,6,11,288.65,0,0,0,0,0,0,0
"2015-08-30 06:00:00",296.15,732.8,758.7,81.5,14.5,9.5,292.65,240,0,3240,0,0,0,0
"2015-08-30 08:00:00",294.65,733.65,759.7,86,8,8,292.15,0,0,0,480,0,0,0
"2015-08-30 10:00:00",296.15,734.55,760.5,78.5,9.5,9.5,292.15,0,240,0,240,0,0,0
"2015-08-30 12:00:00",299.15,734.4,760.1,61.5,14,11,291.15,0,3000,0,0,0,0,0
"2015-08-30 14:00:00",301.15,733.85,759.35,58,15,11,292.15,0,0,0,0,0,0,0
"2015-08-30 16:00:00",302.15,733.6,759,55,15,11,292.15,0,0,0,0,0,0,0
"2015-08-30 18:00:00",301.15,733.1,758.6,58.5,14,11,292.15,0,0,0,0,0,0,0
"2015-08-31 06:00:00",296.15,734.15,760.1,81,14,8,292.15,0,0,90,0,0,0,0
"2015-08-31 08:00:00",293.65,735.05,761.2,94,14.5,5,292.65,0,0,0,210,0,0,0
"2015-08-31 12:00:00",299.15,735.9,761.6,63.5,14,11,291.65,480,0,3240,0,0,0,0
"2015-08-31 14:00:00",301.65,735.05,760.5,56.5,15,11,292.15,240,0,3000,0,0,0,0
"2015-08-31 16:00:00",302.15,734.3,759.7,55,14,11,292.15,0,0,0,0,0,0,0
"2015-08-31 18:00:00",302.15,733.95,759.35,52,4,11,291.15,0,0,0,0,0,0,0
"2015-09-01 06:00:00",297.15,734.95,760.85,76,2.5,11,292.15,0,240,1500,0,0,0,0
"2015-09-01 08:00:00",294.65,735.85,762,83,12.5,11,291.65,480,1500,1500,0,0,0,0
"2015-09-01 12:00:00",298.15,735.75,761.6,73,5,11,292.65,150,1500,0,0,0,0,0
"2015-09-01 14:00:00",302.15,734.7,760.1,55,14.5,11,292.15,0,0,0,0,0,0,0
"2015-09-01 16:00:00",301.65,734.3,759.7,58.5,14,11,292.65,0,0,0,0,0,0,0
"2015-09-01 18:00:00",303.15,734.35,759.7,48.5,9,11,291.15,0,0,0,0,0,0,0
"2015-09-02 06:00:00",296.15,734.5,760.45,75.5,8.5,8.5,290.65,90,0,0,0,0,0,0
"2015-09-02 08:00:00",290.65,735.55,762,97,14.5,7,290.15,180,0,0,0,0,0,0
"2015-09-02 10:00:00",294.65,735.85,762,76,15,11,290.15,180,0,0,0,0,0,0
"2015-09-02 12:00:00",298.65,735.5,761.25,56,14.5,11,289.15,0,0,0,0,0,0,0
"2015-09-02 14:00:00",302.65,734,759.35,40.5,15,11,287.65,0,0,0,0,0,0,0
"2015-09-02 16:00:00",304.15,733.8,759,29,9.5,11,284.15,0,0,0,0,0,0,0
"2015-09-02 18:00:00",301.15,733.5,759,41,4,11,286.65,0,0,0,0,0,0,0
"2015-09-03 10:00:00",292.15,734.9,761.2,86,14.5,9.5,289.65,0,90,480,0,0,0,0
"2015-09-03 12:00:00",296.65,734.2,760.1,63,14.5,11,289.15,0,0,0,0,0,0,0
"2015-09-03 14:00:00",302.15,733.2,758.6,44,11,11,288.65,0,0,0,0,0,0,0
"2015-09-03 16:00:00",301.65,732.75,758.2,41,5.5,11,287.15,0,0,0,0,0,0,0
"2015-09-03 18:00:00",298.15,732.5,758.2,51,5,11,287.15,0,0,0,0,0,0,0
"2015-09-04 06:00:00",293.15,733.15,759.35,75.5,10,9.5,287.65,0,120,0,0,0,0,0
"2015-09-04 08:00:00",288.65,733.85,760.5,100,15,8,288.65,0,240,0,0,0,0,0
"2015-09-04 10:00:00",293.15,735,761.2,73.5,14.5,9.5,288.15,150,0,0,0,0,0,0
"2015-09-04 12:00:00",297.65,734.25,760.1,56,14.5,11,288.15,0,0,0,0,0,0,0
"2015-09-04 14:00:00",300.15,732.7,758.2,45,14,11,287.15,0,0,0,0,0,0,0
"2015-09-04 16:00:00",301.15,732.5,757.95,33.5,4,11,283.65,0,0,0,0,0,0,0
"2015-09-04 18:00:00",298.65,732.55,758.2,41.5,4,11,284.65,0,0,0,0,0,0,0
"2015-09-05 06:00:00",294.15,733.25,759.35,69,9.5,8.5,287.15,0,150,240,0,0,0,0
"2015-09-05 08:00:00",290.15,734.7,761.2,94,14.5,6,289.15,0,300,1830,0,0,0,0
"2015-09-05 10:00:00",291.65,735.6,762,83,11.5,6,288.65,150,150,480,0,0,0,0
"2015-09-05 12:00:00",295.65,735.55,761.6,65,15.5,8,288.65,240,0,0,0,0,0,0
"2015-09-05 14:00:00",300.15,734.5,760.1,45,14.5,11,287.15,0,0,0,0,0,0,0
"2015-09-05 16:00:00",300.15,733.75,759.35,46.5,14.5,11,287.65,0,0,0,0,0,0,0
"2015-09-05 18:00:00",298.65,733.65,759.35,47,14,11,286.15,0,0,0,0,0,0,0
"2015-09-06 06:00:00",292.15,734.95,761.25,78.5,13,8,287.65,0,0,150,0,0,0,0
"2015-09-06 08:00:00",289.65,736.2,762.8,97,9,4,289.15,0,0,210,0,0,0,0
"2015-09-06 10:00:00",292.15,737.1,763.5,86,8,7,289.65,0,240,240,0,0,0,0
"2015-09-06 12:00:00",297.65,736.9,762.8,56,14.5,11,288.15,0,0,0,0,0,0,0
"2015-09-06 14:00:00",302.15,735.75,761.25,38.5,15,11,286.65,0,0,0,0,0,0,0
"2015-09-06 16:00:00",303.65,735.15,760.5,39,15,11,288.15,0,0,0,0,0,0,0
"2015-09-06 18:00:00",305.15,734.9,760.1,25.5,6,11,283.15,0,0,0,0,0,0,0
"2015-09-07 06:00:00",297.65,735.35,761.25,56,9,9.5,285.15,240,0,3000,0,0,0,0
"2015-09-07 08:00:00",290.65,736.65,763.15,91.5,4.5,11,289.15,0,0,0,0,0,0,0
"2015-09-07 10:00:00",294.65,737.35,763.5,67,16.5,11,288.15,0,0,0,0,0,0,0
"2015-09-07 12:00:00",298.65,737.3,763.15,52.5,12,11,288.15,0,0,0,0,0,0,0
"2015-09-07 14:00:00",301.65,736.45,762,41.5,8,11,287.15,0,0,0,0,0,0,0
"2015-09-07 16:00:00",303.65,736.3,761.65,36.5,11.5,11,287.15,0,0,0,0,0,0,0
"2015-09-07 18:00:00",303.65,735.15,760.5,32,7,11,285.15,0,0,0,0,0,0,0
"2015-09-08 06:00:00",296.15,735.25,761.25,67.5,10.5,7,287.65,0,0,90,0,0,0,0
"2015-09-08 08:00:00",290.15,735.5,762,97,16,3.5,289.65,0,0,180,0,0,0,0
"2015-09-08 10:00:00",294.15,735.8,762,76,12,9.5,289.65,390,0,0,0,0,0,0
"2015-09-08 12:00:00",300.15,735.25,760.85,48,7,11,288.15,480,0,0,0,0,0,0
"2015-09-08 14:00:00",300.15,734.9,760.5,46.5,5.5,11,287.65,480,0,0,0,0,0,0
"2015-09-08 16:00:00",298.15,733.9,759.7,49,4,11,286.65,480,0,0,0,0,0,0
"2015-09-08 18:00:00",296.15,734.15,760.1,50,4,11,285.15,480,0,0,0,0,0,0
"2015-09-09 06:00:00",293.15,733.5,759.7,68,5.5,11,286.65,480,0,0,0,0,0,0.11148272
"2015-09-09 08:00:00",291.15,733.3,759.7,85.5,9.5,11,288.65,480,0,0,0,0,0,0.00696767
"2015-09-09 10:00:00",294.65,733.65,759.7,69,5.5,11,288.65,480,0,0,0,0,0,0
"2015-09-09 12:00:00",297.15,733.55,759.35,57.5,15,11,288.15,240,0,0,0,0,0,0
"2015-09-09 14:00:00",300.65,732.45,757.95,45.5,9,11,287.65,0,0,0,0,0,0,0
"2015-09-09 16:00:00",301.15,732.3,757.7,43.5,4,11,287.65,0,0,0,0,0,0,0
"2015-09-09 18:00:00",298.65,732.3,757.95,49.5,6,11,287.15,0,0,0,0,0,0,0
"2015-09-10 06:00:00",295.15,732.65,758.6,72.5,10.5,8.5,289.15,0,0,120,0,0,0,0
"2015-09-10 08:00:00",292.15,733.4,759.7,94,9,6,291.15,0,300,480,0,0,0,0
"2015-09-10 10:00:00",294.15,733.6,759.7,80.5,15,9.5,290.65,150,240,240,0,0,0,0
"2015-09-10 12:00:00",297.15,733.85,759.7,65,14,11,290.15,240,0,0,0,0,0,0
"2015-09-10 14:00:00",301.15,732.5,757.95,51,15,11,290.15,0,0,0,0,0,0,0
"2015-09-10 16:00:00",301.15,732.25,757.7,52.5,14.5,11,290.65,0,0,0,0,0,0,0
"2015-09-10 18:00:00",297.65,732.2,757.95,62,14,11,289.65,0,0,0,0,0,0,0
"2015-09-11 06:00:00",293.65,732.5,758.6,83.5,14,7,290.65,0,0,0,120,0,0,0
"2015-09-11 08:00:00",292.15,733.4,759.7,100,14,5,292.15,0,0,0,300,0,0,0
"2015-09-11 10:00:00",293.15,733.5,759.7,91,15,6,291.65,0,390,390,0,0,0,0
"2015-09-11 12:00:00",294.15,733.6,759.7,86,14,8,291.65,0,0,480,0,0,0,0
"2015-09-11 14:00:00",298.65,732.95,758.6,63,14,8,291.15,240,0,0,0,0,0,0
"2015-09-11 16:00:00",298.65,732.05,757.7,63,14,8,291.15,0,0,0,0,0,0,0
"2015-09-11 18:00:00",299.65,732.15,757.7,52.5,5.5,8,289.15,0,0,0,0,0,0,0
"2015-09-12 06:00:00",295.15,732.7,758.7,72.5,6,7,289.15,0,240,0,0,0,0,0
"2015-09-12 08:00:00",291.15,733.7,760.1,94,11.5,6,290.15,0,300,480,0,0,0,0
"2015-09-12 10:00:00",292.65,735.3,761.6,85.5,3.5,7,290.15,0,300,480,0,0,0,0
"2015-09-12 12:00:00",295.65,734.8,760.85,76,14.5,9.5,291.15,240,0,240,0,0,0,0
"2015-09-12 14:00:00",298.65,734.35,760.1,63.5,14,11,291.15,240,0,0,0,0,0,0
"2015-09-12 16:00:00",300.15,733.4,758.95,53,14.5,11,289.65,0,0,0,0,0,0,0
"2015-09-12 18:00:00",299.65,732.65,758.2,49.5,7.5,11,288.15,0,0,0,0,0,0,0
"2015-09-13 06:00:00",294.65,733.3,759.35,75.5,4,8.5,289.15,0,0,90,0,0,0,0
"2015-09-13 08:00:00",290.65,735.15,761.6,94,1,6,289.65,0,0,180,0,0,0,0
"2015-09-13 10:00:00",292.65,735.65,762,85.5,7.5,8,290.15,300,0,480,0,0,0,0
"2015-09-13 12:00:00",296.15,735.6,761.6,69,14.5,11,290.15,390,0,240,0,0,0,0
"2015-09-13 14:00:00",298.65,734.35,760.1,59.5,15,11,290.15,0,0,0,0,0,0,0
"2015-09-13 16:00:00",300.15,733.75,759.35,54,14,11,290.15,0,0,0,0,0,0,0
"2015-09-13 18:00:00",297.15,733.85,759.7,63,15,11,289.65,0,0,0,0,0,0,0
"2015-09-14 06:00:00",294.15,734.7,760.85,76.5,11.5,8.5,289.65,0,0,240,0,0,0,0
"2015-09-14 08:00:00",292.15,735.6,762,91,14.5,7,290.65,300,0,480,0,0,0,0
"2015-09-14 10:00:00",293.65,736.55,762.8,80.5,14.5,8,290.15,0,0,480,0,0,0,0
"2015-09-14 12:00:00",297.65,736.15,762,63.5,14,11,290.15,0,0,0,0,0,0,0
"2015-09-14 14:00:00",302.65,734.7,760.1,39.5,9.5,11,287.15,0,0,0,0,0,0,0
"2015-09-14 16:00:00",303.15,734.35,759.7,30,4,11,283.65,0,0,0,0,0,0,0
"2015-09-14 18:00:00",300.15,734.1,759.7,38.5,4,11,284.65,0,0,0,0,0,0,0
"2015-09-19 06:00:00",292.65,733.85,760.1,72.5,7,9.5,287.15,240,0,240,0,0,0,0
"2015-09-19 08:00:00",290.65,735.55,762,80.5,1,8,287.15,0,0,480,0,0,0,0
"2015-09-19 10:00:00",292.65,736.05,762.4,75.5,8,8,288.15,0,0,480,0,0,0,0
"2015-09-19 12:00:00",294.65,736.65,762.8,69,13,11,288.65,240,0,240,0,0,0,0
"2015-09-19 14:00:00",299.65,735.9,761.6,49.5,15.5,11,288.15,0,0,0,0,0,0,0
"2015-09-19 16:00:00",302.15,734.7,760.1,38.5,10.5,11,286.65,0,0,0,0,0,0,0
"2015-09-19 18:00:00",299.15,735.15,760.85,52.5,15,11,288.65,0,0,0,0,0,0,0
"2015-09-20 06:00:00",296.65,735.65,761.6,57,8,11,287.65,0,0,0,0,0,0,0
"2015-09-20 08:00:00",297.65,736.1,762,49.5,0,11,286.15,0,0,0,0,0,0,0
"2015-09-20 10:00:00",303.65,736.65,762,31,10,11,284.65,0,0,0,0,0,0,0
"2015-09-20 12:00:00",305.65,736.45,761.6,25.5,10,11,283.65,0,0,0,0,0,0,0
"2015-09-20 14:00:00",307.15,735.5,760.5,23,14,11,283.15,0,0,0,0,0,0,0
"2015-09-20 16:00:00",308.15,734.45,759.35,20,13.5,11,282.15,0,0,0,0,0,0,0
"2015-09-20 18:00:00",307.65,734.05,759,23,1.5,11,283.65,0,0,0,0,0,0,0
"2015-09-21 06:00:00",302.65,734.7,760.1,33,5.5,11,284.15,0,0,0,0,0,0,0
"2015-09-21 08:00:00",298.65,736.25,762,40.5,6.5,11,284.15,0,0,0,0,0,0,0
"2015-09-21 10:00:00",303.15,736.6,762,31,7,11,284.15,0,0,0,0,0,0,0
"2015-09-21 12:00:00",306.65,736.1,761.2,22,8,11,282.15,0,0,0,0,0,0,0
"2015-09-21 14:00:00",307.15,735.5,760.5,21,6,11,282.15,0,0,0,0,0,0,0
"2015-09-21 16:00:00",306.15,735,760.1,23,4,11,282.15,0,0,0,0,0,0,0
"2015-09-21 18:00:00",305.65,734.95,760.1,23.5,5,11,282.15,0,0,0,0,0,0,0
"2015-09-22 06:00:00",301.65,734.3,759.75,30,3.5,11,282.15,0,0,0,0,0,0,0
"2015-09-22 08:00:00",298.15,734.3,760.1,36,7,11,282.15,0,0,0,0,0,0,0
"2015-09-22 10:00:00",301.65,735.7,761.2,30.5,9.5,11,282.65,0,0,0,0,0,0,0
"2015-09-22 12:00:00",305.15,735.65,760.85,25.5,11,11,283.15,0,0,0,0,0,0,0
"2015-09-22 14:00:00",307.15,734.35,759.35,23.5,11.5,11,283.65,0,0,0,0,0,0,0
"2015-09-22 16:00:00",307.65,733.25,758.2,23,7,11,283.65,0,0,0,0,0,0,0
"2015-09-22 18:00:00",305.65,733.15,758.2,26,4,11,283.65,0,0,0,0,0,0,0
"2015-09-23 06:00:00",300.65,733.45,758.95,41.5,6,11,285.15,0,0,0,0,0,0,0
"2015-09-23 10:00:00",299.15,735.15,760.85,51,11.5,11,288.15,0,0,0,0,0,0,0
"2015-09-23 12:00:00",303.15,735.45,760.85,34,14.5,11,285.65,0,0,0,0,0,0,0
"2015-09-23 14:00:00",305.65,733.85,758.95,27.5,11.5,11,284.65,0,0,0,0,0,0,0
"2015-09-23 16:00:00",303.65,733.35,758.6,32,8,11,285.15,0,0,0,0,0,0,0
"2015-09-23 18:00:00",299.15,734,759.7,53,11,11,288.65,0,0,0,0,0,0,0
"2015-09-24 06:00:00",295.15,734.05,760.1,80.5,7.5,11,291.15,0,0,0,0,0,0,0
"2015-09-24 08:00:00",292.65,735.3,761.6,94,7.5,11,291.65,0,0,0,0,0,0,0
"2015-09-24 10:00:00",294.15,736.2,762.4,88.5,11.5,7,292.15,150,3000,0,0,0,0,0
"2015-09-24 12:00:00",297.65,735.75,761.6,67.5,15,11,291.15,0,0,0,0,0,0,0
"2015-09-24 14:00:00",302.15,734.7,760.1,48.5,15,11,290.15,0,0,0,0,0,0,0
"2015-09-24 16:00:00",302.65,734.3,759.7,41,11,11,287.65,0,0,0,0,0,0,0
"2015-09-24 18:00:00",302.15,733.95,759.35,39,11,11,286.65,0,0,0,0,0,0,0
"2015-09-25 06:00:00",295.65,734.85,760.85,69.5,14.5,9.5,288.65,0,90,240,0,0,0,0
"2015-09-25 08:00:00",292.15,735.6,762,97,14.5,5,291.65,0,180,480,0,0,0,0
"2015-09-25 10:00:00",294.65,735.1,761.2,84,1,9.5,291.65,240,240,3000,0,0,0,0
"2015-09-25 12:00:00",298.15,735.4,761.2,63,13.5,11,290.65,0,0,0,0,0,0,0
"2015-09-25 14:00:00",301.65,734.65,760.1,49.5,14.5,11,290.15,0,0,0,0,0,0,0
"2015-09-25 16:00:00",300.65,733.45,759,49.5,15,11,289.15,0,0,0,0,0,0,0
"2015-09-25 18:00:00",299.65,733.7,759.35,51,11.5,11,288.65,0,0,0,0,0,0,0
"2015-09-26 06:00:00",294.65,734.35,760.45,78.5,9,8,290.15,0,90,240,0,0,0,0
"2015-09-26 08:00:00",291.65,734.85,761.2,91,3,6,290.15,240,90,240,0,0,0,0
"2015-09-26 10:00:00",294.65,735.1,761.2,73.5,8.5,8,289.65,480,0,0,0,0,0,0
"2015-09-26 12:00:00",298.15,735.05,760.85,59.5,15,11,289.65,600,0,0,0,0,0,0
"2015-09-26 14:00:00",302.65,733.6,758.95,37.5,11.5,11,286.65,600,0,0,0,0,0,0
"2015-09-26 16:00:00",303.65,732.95,758.2,30,6,11,284.15,600,6000,0,0,0,0,0
"2015-09-26 18:00:00",301.15,732.75,758.2,34,4,11,283.65,600,0,6000,0,0,0,0
"2015-09-27 06:00:00",295.65,732.7,758.6,62.5,9,11,286.65,300,0,3000,0,0,0,0
"2015-09-27 08:00:00",291.15,733.3,759.7,88,14,11,289.15,0,0,0,0,0,0,0
"2015-09-27 10:00:00",292.65,733.85,760.1,76,14,11,288.15,0,0,0,0,0,0,0.02787068
"2015-09-27 12:00:00",296.65,733.5,759.35,57.5,10.5,11,287.65,495,1500,3000,0,0.5,0,0.00696767
"2015-09-27 14:00:00",300.15,733.05,758.6,44,15,11,286.65,495,1500,3000,0,0.5,0,0
"2015-09-27 16:00:00",302.65,732,757.3,35,14.5,11,285.65,0,0,0,0,0,0,0
"2015-09-27 18:00:00",301.65,734.4,759.85,42.5,9.5,11,287.65,0,0,0,0,0,0,0
"2015-09-28 06:00:00",296.15,732.5,758.35,68,9,11,288.65,0,0,0,0,0,0,0
"2015-09-28 08:00:00",291.65,733.05,759.35,91,1,11,290.15,0,0,0,0,0,0,0
"2015-09-28 10:00:00",296.15,733.75,759.7,67.5,7.5,11,289.65,480,1500,1500,0,0,0,0
"2015-09-28 12:00:00",301.15,733.1,758.6,44,11,11,287.65,240,3000,0,0,0,0,0
"2015-09-28 16:00:00",295.15,732,757.95,74,1.5,9.5,290.15,345,480,0,0,0.5,1,0
"2015-09-28 18:00:00",296.65,731.85,757.7,67.5,1,11,290.15,480,6000,0,0,0,0,0
"2015-09-29 06:00:00",293.65,732.25,758.35,80.5,2,11,289.65,240,3000,0,0,0,0,0
"2015-09-29 08:00:00",291.15,733.3,759.7,100,15,0.6,291.15,0,0,0,180,0,0,0
"2015-09-29 10:00:00",292.65,733.85,760.1,94,8.5,5.5,291.65,0,330,0,0,0,0,0
"2015-09-29 12:00:00",296.15,733.45,759.35,81,11,8,292.65,240,240,0,0,0,0,0
"2015-09-29 14:00:00",299.65,732.65,758.2,54.5,14.5,9.5,289.65,0,480,0,0,0,0,0
"2015-09-29 16:00:00",301.15,732.3,757.7,48,8,11,289.15,0,480,0,0,0,0,0
"2015-09-29 18:00:00",299.15,732.75,758.35,51,8,11,288.15,240,240,0,0,0,0,0
"2015-09-30 06:00:00",294.15,734,760.1,77,4.5,9.5,289.15,240,0,0,0,0,0,0
"2015-09-30 08:00:00",290.65,735.9,762.4,97,6,6,290.15,0,3240,3000,0,0,0,0
"2015-09-30 10:00:00",292.15,736.4,762.8,91,5,7.5,290.65,480,0,6000,0,0,0,0
"2015-09-30 12:00:00",295.15,736.7,762.8,69,13.5,11,289.15,480,3000,3000,0,0,0,0
"2015-09-30 14:00:00",299.15,735.9,761.6,38,11,11,283.65,480,3000,0,0,0,0,0
"2015-09-30 16:00:00",301.15,735.6,761.2,22,14,11,277.65,0,0,0,0,0,0,0
"2015-09-30 18:00:00",300.65,735.6,761.2,33.5,9,11,283.15,0,0,0,0,0,0,0
"2015-10-01 06:00:00",295.65,735.95,762,61,2.5,11,286.65,0,0,0,0,0,0,0
"2015-10-01 08:00:00",293.15,736.85,763.15,71,1,11,287.65,0,0,0,0,0,0,0
"2015-10-01 12:00:00",302.65,737.35,762.8,31,14,11,283.65,0,0,0,0,0,0,0
"2015-10-01 14:00:00",305.15,736.4,761.6,29,15,11,285.15,0,0,0,0,0,0,0
"2015-10-01 16:00:00",305.65,736.05,761.2,29.5,5.5,11,285.65,0,0,0,0,0,0,0
"2015-10-01 18:00:00",302.65,736.15,761.6,37.5,11,11,286.65,0,0,0,0,0,0,0
"2015-10-02 06:00:00",295.65,736.25,762.35,62.5,9,11,287.15,0,0,0,0,0,0,0
"2015-10-02 08:00:00",291.15,737,763.5,78,2,11,287.15,0,0,0,0,0,0,0
"2015-10-02 10:00:00",296.15,737.45,763.5,50.5,3.5,11,285.15,0,0,0,0,0,0,0
"2015-10-02 12:00:00",300.15,736.7,762.4,28.5,14.5,11,280.15,0,0,0,0,0,0,0
"2015-10-02 14:00:00",302.65,735.4,760.85,27,14.5,11,281.65,0,0,0,0,0,0,0
"2015-10-02 16:00:00",304.15,734.4,759.7,25,15,11,282.15,0,0,0,0,0,0,0
"2015-10-02 18:00:00",302.65,734.35,759.7,25,11,11,280.65,0,0,0,0,0,0,0
"2015-10-03 06:00:00",295.65,735.25,761.25,62.5,7.5,6.5,284.65,0,90,0,0,0,0,0
"2015-10-03 08:00:00",290.65,735.9,762.4,97,2,9.5,290.15,0,3000,0,0,0,0,0
"2015-10-03 10:00:00",297.65,736.5,762.4,47.5,0.5,11,285.65,0,0,0,0,0,0,0
"2015-10-03 12:00:00",303.15,736.2,761.6,27,14,11,282.15,0,0,0,0,0,0,0
"2015-10-03 14:00:00",306.65,735.8,760.85,19.5,9,11,280.15,0,0,0,0,0,0,0
"2015-10-03 16:00:00",309.15,734.8,759.7,16.5,8,11,279.65,0,0,0,0,0,0,0
"2015-10-03 18:00:00",307.65,734.7,759.7,17.5,8,11,279.65,0,0,0,0,0,0,0
"2015-10-04 06:00:00",301.15,735.7,761.25,27,5.5,11,279.65,0,0,0,0,0,0,0
"2015-10-04 08:00:00",298.15,737.6,763.5,30,1,11,279.15,0,0,0,0,0,0,0
"2015-10-04 10:00:00",305.65,738.65,763.9,14.5,11,11,275.15,0,0,0,0,0,0,0
"2015-10-04 12:00:00",308.65,738.85,763.9,11.5,10.5,11,274.65,0,0,0,0,0,0,0
"2015-10-04 14:00:00",309.65,738.2,763.15,11,10.5,11,274.65,0,0,0,0,0,0,0
"2015-10-04 16:00:00",310.15,737.55,762.4,10,11,11,274.15,0,0,0,0,0,0,0
"2015-10-04 18:00:00",309.15,737.5,762.4,11.5,11,11,275.15,0,0,0,0,0,0,0
"2015-10-09 06:00:00",291.65,732.3,758.6,62,5,11,284.15,480,0,6000,0,0,0,0
"2015-10-09 08:00:00",290.65,732.25,758.6,62,1.5,11,283.15,435,3000,3000,0,0,0,0.032158477
"2015-10-09 10:00:00",292.65,733.45,759.7,54.5,4,11,283.15,480,6000,0,0,0,0,0.04180602
"2015-10-09 12:00:00",294.15,733.25,759.35,50,4,11,283.15,480,6000,0,0,0,0,0
"2015-10-09 14:00:00",295.65,732.25,758.2,42.5,4,11,282.15,480,6000,0,0,0,0,0.00696767
"2015-10-09 16:00:00",295.15,731.8,757.7,42.5,4,11,281.65,480,6000,0,0,0,0,0
"2015-10-09 18:00:00",294.15,732.3,758.35,51.5,4,11,283.65,480,6000,0,0,0,0,0.02090301
"2015-10-10 06:00:00",289.65,732.85,759.35,72,3.5,11,284.15,480,3000,0,0,0,0,0
"2015-10-10 10:00:00",292.15,733.4,759.7,60.5,13.5,11,284.15,240,0,0,0,0,0,0
"2015-10-10 14:00:00",300.65,731.85,757.3,38,11.5,11,285.15,0,0,0,0,0,0,0
"2015-10-10 16:00:00",300.15,731.8,757.3,43.5,5.5,11,286.65,0,0,0,0,0,0,0
"2015-10-10 18:00:00",297.15,731.9,757.7,63,8,11,289.65,0,0,0,0,0,0,0.884894091
"2015-10-11 06:00:00",294.65,733.75,759.85,84.5,6,11,291.65,0,0,0,0,0,0,1.100891862
"2015-10-11 08:00:00",293.15,732.45,758.6,91,7,11,291.65,0,480,0,0,0,0,0
"2015-10-11 10:00:00",295.65,733.05,759,76,10.5,11,291.15,0,480,0,0,0,0,0
"2015-10-11 12:00:00",299.15,732.6,758.2,54,6,11,289.15,0,240,240,0,0,0,0
"2015-10-11 14:00:00",300.15,731.8,757.3,52.5,9.5,11,289.65,0,0,480,0,0,0,0
"2015-10-11 16:00:00",299.65,731.35,756.9,57.5,8,11,290.65,0,0,480,0,0,0,0.00696767
"2015-10-11 18:00:00",298.15,731.6,757.3,59,8,11,289.65,0,480,0,0,0,0,0
"2015-10-12 06:00:00",295.15,732.4,758.35,78.5,11.5,11,290.65,0,240,240,0,0,0,5.051560758
"2015-10-12 08:00:00",292.65,733.1,759.35,97,14.5,6,292.15,90,3090,240,0,0,0,1.205406912
"2015-10-12 10:00:00",294.15,733.6,759.7,91,15,9.5,292.65,120,480,6000,0,0,0,0.870958751
"2015-10-12 12:00:00",297.15,733.9,759.7,67,8,11,290.65,0,480,6000,0,0,0,0.313545151
"2015-10-12 14:00:00",297.15,733.55,759.35,61,8,11,289.15,0,0,480,0,0,0,0.425027871
"2015-10-12 16:00:00",297.65,732.85,758.6,59,11,11,289.15,0,0,480,0,0,0,2.424749164
"2015-10-12 18:00:00",296.15,733.1,759,63,4,11,288.65,0,0,480,0,0,0,4.856465998
"2015-10-13 06:00:00",292.15,733.45,759.75,84.5,6,11,289.15,240,0,240,0,0,0,7.525083612
"2015-10-13 08:00:00",290.15,734,760.5,94,8,11,289.15,480,0,0,0,0,0,4.905239688
"2015-10-13 10:00:00",294.15,735.05,761.2,71.5,6,11,288.65,240,1500,0,0,0,0,1.031215162
"2015-10-13 12:00:00",295.65,734.8,760.85,61,6,11,287.65,0,3000,0,0,0,0,0
"2015-10-13 18:00:00",295.65,734.1,760.1,44,5,11,282.65,240,1500,0,0,0,0,0.766443701
"2015-10-14 06:00:00",291.65,733.75,760.1,67.5,3,11,284.15,480,0,0,0,0,0,4.459308807
"2015-10-14 08:00:00",286.15,733.7,760.5,100,13,5,286.15,240,0,0,0,0,0,3.664994426
"2015-10-14 10:00:00",291.65,734.15,760.5,86.5,11.5,11,289.15,240,240,0,0,0,0,0.17419175
"2015-10-14 12:00:00",295.65,733.8,759.7,51.5,5,11,285.15,0,240,300,0,0,0,0
"2015-10-14 14:00:00",297.65,732.85,758.6,44.5,5,11,284.65,0,480,0,0,0,0,0
"2015-10-14 16:00:00",297.15,732.4,758.2,48.5,5,11,285.65,0,480,0,0,0,0,0
"2015-10-15 06:00:00",291.65,733.05,759.35,72,3,11,285.65,240,240,0,0,0,0,0.02787068
"2015-10-15 08:00:00",287.65,733.05,759.7,94,6.5,3.75,286.65,90,90,0,0,0,0,0
"2015-10-15 10:00:00",292.15,733.8,760.1,78,9.5,9.5,288.15,330,0,0,0,0,0,0
