"Time","P0","P","U","DD","Ff","VV","Td","T","Few.clouds","Scattered.clouds","Broken.clouds","Overcast","cumulonimbus.clouds","cumulus.congestus.of.great.vertical.extent","yield"
"2015-03-17 20:00:00",755.3,762,68,14,6.5,11,282.15,288.15,600,0,0,0,0,0,4.717112598
"2015-03-17 22:00:00",755.7,762.4,61,15,5,11,280.15,287.65,600,0,0,0,0,0,3.985507246
"2015-03-18 00:00:00",755.3,762,65,16,4,11,280.15,286.65,300,0,0,0,0,0,6.48690078
"2015-03-18 02:00:00",754.5,761.2,63,11,1.5,11,278.65,285.65,0,0,0,0,0,0,3.762541806
"2015-03-18 04:00:00",753.7,760.5,76,12.5,2.5,11,277.65,281.65,0,0,0,0,0,0,5.156075808
"2015-03-18 06:00:00",753.75,760.5,64.5,14,4.5,11,277.15,283.65,0,0,0,0,0,0,1.316889632
"2015-03-18 08:00:00",754.15,760.85,67,7.5,3,11,278.15,284.15,0,0,0,0,0,0,2.062430323
"2015-03-18 10:00:00",754.55,761.2,54,15.5,3,11,279.15,288.65,0,0,0,0,0,0,5.734392419
"2015-03-18 12:00:00",753.9,760.5,49,14,8.5,11,280.15,291.15,0,0,0,0,0,0,1.491081382
"2015-03-18 14:00:00",752.4,759,56,14,10.5,11,282.15,291.15,0,1800,0,0,0,0,0.06270903
"2015-03-18 16:00:00",751.6,758.2,56,6.5,11,11,282.15,291.15,0,3000,0,0,0,0,1.881270903
"2015-03-18 18:00:00",751.1,757.7,57.5,14,10,11,281.65,290.15,300,1500,0,0,0,0,9.650222965
"2015-03-18 20:00:00",751.35,757.95,65,14,7.5,11,281.15,287.65,0,600,0,0,0,0,8.368171683
"2015-03-18 22:00:00",751.35,757.95,67,14,6.5,11,281.15,287.15,0,600,0,0,0,0,10.1309922
"2015-03-23 00:00:00",749.85,756.55,91,3,1.5,11,284.65,286.15,0,300,3000,0,0,0,0.466833891
"2015-03-23 02:00:00",749.5,756.2,91,9.5,1.5,11,284.15,285.65,0,0,3000,0,0,0,0.954570792
"2015-03-23 04:00:00",748.7,755.4,94,8.5,0.5,11,284.15,285.15,0,0,3000,0,0,0,0.682831661
"2015-03-23 06:00:00",749.5,756.2,94,6,1,11,283.15,284.15,0,3000,0,0,0,0,0.961538462
"2015-03-23 08:00:00",749.85,756.55,94,8.5,0.5,11,283.65,284.65,0,3000,0,0,0,0,1.797658863
"2015-03-23 10:00:00",750.7,757.3,82.5,10.5,2.5,11,284.65,287.65,0,1800,0,0,0,0,0.383221851
"2015-03-23 12:00:00",751.1,757.7,68,16,4.5,11,283.65,289.65,0,600,0,0,0,0,0.02787068
"2015-03-23 14:00:00",751.1,757.7,61.5,14,6.5,11,282.65,290.15,0,0,600,0,0,1,6.40328874
"2015-03-23 16:00:00",750.35,756.9,57.5,14,7.5,11,282.15,290.65,0,1800,0,0,0,0,5.713489409
"2015-03-23 18:00:00",750.3,756.9,66,14,8.5,11,283.15,289.65,0,600,0,0,0,0,10.50724638
"2015-03-23 20:00:00",751.1,757.7,77,15,8,11,284.15,288.15,0,600,0,0,0,0,8.019788183
"2015-03-23 22:00:00",751.6,758.2,70,14,6,11,282.15,287.65,0,600,0,0,0,0,9.044035674
"2015-03-24 00:00:00",751.9,758.6,85,12,4,11,284.15,286.65,600,0,0,0,0,0,8.612040134
"2015-03-24 02:00:00",751.6,758.2,77,15,6,11,283.15,287.15,600,0,0,0,0,0,14.77146042
"2015-03-24 04:00:00",751,757.7,85,16,3.5,11,283.65,286.15,0,600,0,0,0,0,10.409699
"2015-03-24 06:00:00",750.65,757.3,67.5,11.5,6,11,280.65,286.65,0,600,0,0,0,0,6.758639911
"2015-03-24 08:00:00",751.25,757.95,67,14,3.5,11,280.15,286.15,600,690,0,0,0,0,6.29877369
"2015-03-24 10:00:00",751.6,758.2,49,15,8.5,11,279.15,290.15,600,345,0,0,0,0,2.153010033
"2015-03-24 12:00:00",751.6,758.2,44.5,15,9,11,278.65,291.15,600,0,0,0,0,0,0.452898551
"2015-03-24 14:00:00",751.65,758.2,40,14.5,9,11,277.65,291.65,0,600,0,0,0,0,0.01393534
"2015-03-24 16:00:00",751.15,757.7,43,14.5,9.5,11,278.65,291.65,0,600,0,0,0,0,0.745540691
"2015-03-24 18:00:00",751.6,758.2,48.5,14.5,6.5,11,278.65,289.65,0,300,300,0,0,0,8.319397993
"2015-03-24 20:00:00",752.3,759,63,14,6,11,279.65,286.65,0,0,600,0,0,0,9.942865106
"2015-03-24 22:00:00",753,759.7,67,14,5.5,11,280.15,286.15,0,600,0,0,0,0,6.05490524
"2015-03-25 00:00:00",752.65,759.35,72,16,6.5,11,281.15,286.15,0,600,0,0,0,0,8.284559643
"2015-03-25 02:00:00",752.3,759,69.5,16,5.5,11,281.15,286.65,0,600,0,0,0,0,15.98383501
"2015-03-25 04:00:00",751.5,758.2,77,15,6,11,282.15,286.15,0,600,0,0,0,0,19.5861204
"2015-03-25 06:00:00",751.6,758.2,61,14,6,11,279.65,287.15,0,600,0,0,0,0,13.07831661
"2015-03-25 08:00:00",752.4,759,59,14.5,6.5,11,280.15,288.15,0,600,0,0,0,0,13.14102564
"2015-03-25 10:00:00",753.1,759.7,49,15,8.5,11,280.15,291.15,300,300,0,0,0,0,7.427536232
"2015-03-25 12:00:00",753.2,759.7,40.5,14.5,8.5,11,278.65,292.65,0,600,0,0,0,0,3.539576366
"2015-03-25 14:00:00",752.85,759.35,53,14,10,11,283.15,293.15,0,600,0,0,0,0,3.769509476
"2015-03-26 06:00:00",754.6,761.25,67.5,7.5,6,11,281.65,288.15,0,300,0,0,0,0,5.253623188
"2015-03-26 08:00:00",757.5,764.3,88,2,3,11,281.65,283.65,0,0,0,0,0,0,0.982441472
"2015-03-26 10:00:00",758.3,765,61,1,2,11,281.15,288.65,0,0,0,0,0,0,0.00696767
"2015-03-26 12:00:00",758.4,765,49,9.5,2.5,11,280.15,291.15,0,0,0,0,0,0,0
"2015-03-26 14:00:00",757.3,763.9,43,14,4,11,280.15,293.15,0,0,0,0,0,0,0
"2015-03-26 16:00:00",756.65,763.15,38,13,3,11,279.15,294.15,0,0,0,0,0,0,0
"2015-03-26 18:00:00",756.6,763.15,43,12.5,3,11,280.65,293.65,0,0,0,0,0,0,0
"2015-03-26 20:00:00",757.65,764.3,57.5,10,2,11,281.15,289.65,0,0,0,0,0,0,0
"2015-03-26 22:00:00",758.3,765,70,10,2,11,282.15,287.65,0,0,0,0,0,0,0
"2015-03-27 00:00:00",758.3,765,77,10.5,1.5,11,282.15,286.15,0,0,0,0,0,0,0
"2015-03-27 02:00:00",758.2,765,88,2,2,11,282.15,284.15,0,0,0,0,0,0,0
"2015-03-27 04:00:00",757.5,764.3,88,6,1.5,11,281.15,283.15,0,0,0,0,0,0,0
"2015-03-27 06:00:00",758.2,765,94,6.5,1,11,281.15,282.15,0,0,0,0,0,0,0
"2015-03-27 08:00:00",759.85,766.6,88,14,1.5,11,283.15,285.15,0,0,0,0,0,0,0
"2015-03-27 10:00:00",760.6,767.3,72.5,5,2,11,284.65,289.65,0,0,0,0,0,0,0
"2015-03-27 12:00:00",760.8,767.3,50,10.5,2,11,284.65,295.65,0,0,0,0,0,0,0
"2015-03-27 14:00:00",760.1,766.6,46,14,4.5,11,285.15,297.65,0,0,0,0,0,0,0
"2015-03-27 16:00:00",759.3,765.8,51.5,14,5,11,285.65,296.15,0,0,0,0,0,0,0
"2015-03-27 18:00:00",758.9,765.4,39,16,4,11,282.15,297.15,0,0,0,0,0,0,0
"2015-03-27 20:00:00",759.6,766.2,64,10.5,4,11,284.65,291.65,0,0,0,0,0,0,0
"2015-03-27 22:00:00",759.95,766.6,75,12,3.5,11,285.15,289.65,0,0,0,0,0,0,0
"2015-03-28 00:00:00",760.6,767.3,82.5,17,1,11,284.15,287.15,0,0,0,0,0,0,0
"2015-03-28 02:00:00",760.25,766.95,85,2,3,11,284.15,286.65,0,0,0,0,0,0,0
"2015-03-28 04:00:00",759.85,766.6,88,3,3,11,283.65,285.65,0,0,0,0,0,0,0
"2015-03-28 06:00:00",759.8,766.6,82,1.5,3.5,11,282.15,285.15,0,0,0,0,0,0,0
"2015-03-28 08:00:00",759.9,766.6,75,2,3.5,11,283.15,287.65,0,0,0,0,0,0,0
"2015-03-28 10:00:00",760.75,767.3,47,1.5,2.5,11,282.15,294.15,0,0,0,0,0,0,0
"2015-03-28 12:00:00",760.8,767.3,53.5,14,4.5,11,285.65,295.65,0,0,0,0,0,0,0
"2015-03-28 14:00:00",760.1,766.6,53.5,16,5.5,11,285.65,295.65,0,0,0,0,0,0,0
"2015-03-28 16:00:00",759.3,765.8,48.5,15,5.5,11,284.65,296.15,0,0,0,0,0,0,0
"2015-03-28 18:00:00",759.25,765.8,57,13,5,11,285.15,294.15,0,0,0,0,0,0,0
"2015-03-28 20:00:00",759.9,766.6,85.5,14.5,2,7.5,286.15,288.65,0,300,0,0,0,0,0
"2015-03-28 22:00:00",761.4,768.1,91,7.5,1,5.5,286.15,287.65,0,240,0,0,0,0,0
"2015-03-29 00:00:00",761.4,768.1,94,13.5,1.5,4.9,286.15,287.15,0,330,0,0,0,0,0
"2015-03-29 02:00:00",760.6,767.3,94,12,1,0.4,286.15,287.15,0,0,45,0,0,0,0
"2015-03-29 04:00:00",759.9,766.6,94,15.5,2,0.4,286.15,287.15,0,0,30,0,0,0,0
"2015-03-29 06:00:00",760.6,767.3,94,15,1.5,4.5,286.15,287.15,0,150,480,0,0,0,0
"2015-03-29 08:00:00",761.4,768.1,94,11,1.5,4,286.15,287.15,0,150,480,0,0,0,0
"2015-03-29 10:00:00",762.2,768.9,83,3.5,3,5,286.65,289.65,0,150,480,0,0,0,0
"2015-03-29 12:00:00",761.55,768.1,57,9.5,2.5,8,286.65,295.65,0,75,240,0,0,0,0
"2015-03-29 14:00:00",760.45,766.95,59,14,4.5,11,287.65,296.15,0,0,0,0,0,0,0
"2015-03-29 16:00:00",759.7,766.2,57,15,5,11,287.15,296.15,0,0,0,0,0,0,0
"2015-03-29 18:00:00",760,766.6,83,13,5,4.5,287.15,290.15,0,150,90,0,0,0,0
"2015-03-29 20:00:00",760.25,766.95,91,15,4,3,287.15,288.65,0,0,180,0,0,0,0
"2015-03-29 22:00:00",761,767.7,94,10,2.5,6,287.15,288.15,0,0,180,0,0,0,0
"2015-03-30 00:00:00",761.4,768.5,88,2,2,6,286.15,288.15,0,0,180,0,0,0,0
"2015-03-30 02:00:00",760.6,767.3,94,3.5,3,3.5,286.15,287.15,0,0,180,0,0,0,0
"2015-03-30 04:00:00",760.25,766.95,94,3.5,2.5,4,286.15,287.15,0,0,180,0,0,0,0
"2015-03-30 06:00:00",760.6,767.3,91,0,0,6,284.65,286.15,0,180,0,0,0,0,0
"2015-03-30 08:00:00",761.3,768.1,94,16.5,1.5,0.2,284.65,285.65,0,0,180,0,0,0,0
"2015-03-30 10:00:00",761.45,768.1,81.5,15.5,1.5,7,287.65,291.15,0,0,90,0,0,0,0
"2015-03-30 12:00:00",760.8,767.3,54,14,3.5,11,288.15,298.15,0,0,0,0,0,0,0
"2015-03-30 14:00:00",760.45,766.95,57,14,5.5,11,286.65,295.65,0,0,0,0,0,0,0
"2015-03-30 16:00:00",759.7,766.2,59,15,5,11,287.15,295.65,0,0,0,0,0,0,0
"2015-03-30 18:00:00",759.6,766.2,69,13,4.5,11,287.15,293.15,0,0,0,0,0,0,0
"2015-03-30 20:00:00",760.3,766.95,85.5,13.5,2.5,8,286.65,289.15,390,0,0,0,0,0,0
"2015-03-30 22:00:00",760.6,767.3,91,2.5,1,7,286.65,288.15,390,0,0,0,0,0,0
"2015-03-31 00:00:00",760.6,767.3,94,3.5,2.5,6,286.15,287.15,390,0,0,0,0,0,0
"2015-03-31 02:00:00",759.9,766.6,94,2,3,6,286.15,287.15,390,0,0,0,0,0,0
"2015-03-31 04:00:00",759.85,766.6,94,16,1,6,284.65,285.65,390,0,0,0,0,0,0
"2015-03-31 06:00:00",759.9,766.6,94,16,2,0.2,285.15,286.15,0,0,0,60,0,0,0
"2015-03-31 08:00:00",760.6,767.3,97,17,1,0.3,286.15,286.65,0,0,0,60,0,0,0
"2015-03-31 10:00:00",761.4,768.1,97,16,1.5,8,288.65,289.15,195,150,0,0,0,0,0
"2015-03-31 12:00:00",760.8,767.3,63,14,3.5,11,288.15,295.65,0,0,0,0,0,0,0
"2015-03-31 14:00:00",760.1,766.6,61,15,5.5,11,287.15,295.15,0,0,0,0,0,0,0
"2015-03-31 16:00:00",759.2,765.8,69,16,5,11,287.15,293.15,0,0,0,0,0,0,0
"2015-03-31 18:00:00",759.2,765.8,71,16,5,11,287.15,292.65,0,0,0,0,0,0,0
"2015-03-31 20:00:00",759.9,766.6,91,14,2.5,11,286.15,287.65,180,0,0,0,0,0,0
"2015-03-31 22:00:00",760.25,766.95,91,17,1,8,286.15,287.65,0,0,0,60,0,0,0
"2015-04-30 16:00:00",754.05,760.5,53.5,15,6,11,286.65,296.65,0,0,0,0,0,0,0.007432181
"2015-08-03 16:00:00",754.8,761.2,54,16,6,11,289.65,299.65,480,0,0,0,0,0,0
"2015-08-03 18:00:00",754.45,760.85,54,12.5,3.5,11,289.15,299.15,240,0,0,0,0,0,0
"2015-08-03 20:00:00",754.7,761.2,67,9,3.5,11,289.15,295.65,0,0,0,0,0,0,0
"2015-08-03 22:00:00",755.5,762,78,9,3.5,11,290.15,294.15,0,0,0,0,0,0,0
"2015-08-04 00:00:00",755.5,762,83,8.5,0.5,11,290.15,293.15,0,0,0,0,0,0,0
"2015-08-04 02:00:00",754.25,760.85,83,5.5,0.5,11,289.15,292.15,0,0,0,0,0,0,0
"2015-08-04 04:00:00",753.55,760.1,83,15.5,1,11,289.15,292.15,0,0,0,0,0,0,0
"2015-08-04 06:00:00",753.9,760.5,88,15.5,1.5,11,290.15,292.15,0,240,480,0,0,0,0
"2015-08-04 08:00:00",754,760.85,88,0,0,11,291.15,293.15,0,240,480,0,0,0,0
"2015-08-04 10:00:00",754,760.5,73.5,16.5,1.5,11,290.65,295.65,0,0,240,0,0,0,0
"2015-08-04 12:00:00",753.3,759.7,52.5,14,2.5,11,290.15,300.65,0,0,0,0,0,0,0
"2015-08-04 14:00:00",752.7,759,51,15,6,11,290.15,301.15,0,0,0,0,0,0,0
"2015-08-04 16:00:00",752.65,759,49.5,14,5.5,11,289.15,300.65,0,0,0,0,0,0,0
"2015-08-04 18:00:00",752.6,759,56,14,3,11,289.65,299.15,0,0,0,0,0,0,0
"2015-08-04 20:00:00",752.6,759,55.5,15,1.5,11,289.15,298.65,0,0,0,0,0,0,0
"2015-08-04 22:00:00",752.15,758.6,69,15,3,11,290.15,296.15,0,0,0,0,0,0,0
"2015-08-05 00:00:00",752.5,759,83,12.5,2.5,11,290.65,293.65,0,0,0,0,0,0,0
"2015-08-05 02:00:00",751.7,758.2,88,6,1,11,291.15,293.15,0,300,0,0,0,0,0
"2015-08-05 04:00:00",751.7,758.2,88,4,2,11,291.15,293.15,0,300,0,0,0,0,0
"2015-08-05 06:00:00",751.7,758.2,88,16,2,11,291.15,293.15,0,0,180,0,0,0,0
"2015-08-05 08:00:00",752.5,759,91,17,1,6,291.65,293.15,0,0,120,0,0,0,0
"2015-08-05 10:00:00",752.55,759,76,2.5,2,11,291.65,296.15,240,480,0,0,0,0,0
"2015-08-05 12:00:00",752.25,758.6,58,16,1.5,11,291.15,300.15,240,480,0,0,0,0,0
"2015-08-05 14:00:00",751.3,757.7,61,7.5,6,11,291.15,299.15,0,0,0,0,0,0,0
"2015-08-05 16:00:00",750.5,756.9,61,15,6,11,291.15,299.15,0,0,0,0,0,0,0
"2015-08-05 18:00:00",750.5,756.9,61,13,3.5,11,291.15,299.15,0,0,0,0,0,0,0
"2015-08-05 20:00:00",750.5,756.9,61,16,2,11,291.15,299.15,0,0,0,0,0,0,0
"2015-08-05 22:00:00",751.55,757.95,65,17,1,11,291.15,298.15,0,600,0,0,0,0,0
"2015-08-10 00:00:00",754.8,761.2,66,15,1,8,294.15,301.15,0,0,0,0,0,0,0
"2015-08-10 02:00:00",754.1,760.5,67,15,2,8,292.15,298.65,0,0,0,0,0,0,0
"2015-08-10 04:00:00",753.3,759.7,71.5,10,1.5,8,292.15,297.65,0,0,0,0,0,0,0
"2015-08-10 06:00:00",753.7,760.1,74,1.5,2.5,8,293.15,298.15,0,0,0,0,0,0,0
"2015-08-10 08:00:00",754.1,760.5,68,4,3,8,293.65,300.15,0,0,0,0,0,0,0
"2015-08-10 10:00:00",754.9,761.2,58.5,17,1,8,294.15,303.15,0,0,0,0,0,0,0
"2015-08-10 12:00:00",754.3,760.5,32.5,9,1.5,8,290.15,309.15,0,0,0,0,0,0,0
"2015-08-10 14:00:00",753.5,759.7,42.5,14,7,8,291.65,306.15,0,0,0,0,0,0,0
"2015-08-10 16:00:00",752.5,758.6,24,14,6.5,8,287.65,311.65,0,0,0,0,0,0,0
"2015-08-10 18:00:00",752.1,758.2,23.5,15,5,8,287.15,311.65,0,0,0,0,0,0,0
"2015-08-10 20:00:00",752.7,759,39.5,13,3.5,8,288.65,304.15,0,0,0,0,0,0,0
"2015-08-10 22:00:00",753.3,759.7,54.5,15,2,8,290.15,300.15,0,0,0,0,0,0,0
"2015-08-11 00:00:00",753.3,759.7,61.5,5,2,8,290.65,298.65,0,0,0,0,0,0,0
"2015-08-11 02:00:00",752.6,759,61,1,2.5,8,291.15,299.15,0,0,0,0,0,0,0
"2015-08-11 04:00:00",751.8,758.2,58,2,2.5,8,290.15,299.15,0,0,0,0,0,0,0
"2015-08-11 08:00:00",752.55,759,76,15.5,2.5,8,292.15,296.65,0,0,0,0,0,0,0
"2015-08-11 10:00:00",752.75,759,42.5,9,1.5,8,290.15,304.65,0,0,0,0,0,0,0
"2015-08-11 12:00:00",752.1,758.2,25,15.5,3,8,289.15,312.65,0,0,0,0,0,0,0
"2015-08-11 14:00:00",751.7,757.95,37.5,14,9,8,289.65,306.15,0,0,0,0,0,0,0
"2015-08-11 16:00:00",750.45,756.55,25,14,7,8,287.65,311.15,0,0,0,0,0,0,0
"2015-08-11 18:00:00",750.7,756.9,32,13,5.5,8,288.15,307.15,0,0,0,0,0,0,0
"2015-08-11 20:00:00",751.9,758.2,51,15,5,8,290.15,301.15,0,0,0,0,0,0,0
"2015-08-11 22:00:00",752.25,758.6,56.5,15,1.5,8,291.15,300.65,0,0,0,0,0,0,0
"2015-08-12 00:00:00",752.2,758.6,65,5,2.5,8,292.15,299.15,0,300,0,0,0,0,0
"2015-08-12 02:00:00",751.8,758.2,61,4,2.5,8,291.15,299.15,0,300,0,0,0,0,0
"2015-08-12 04:00:00",751.3,757.7,65,4.5,2,8,291.15,298.15,0,300,0,0,0,0,0
"2015-08-12 06:00:00",751.8,758.2,69.5,9,1.5,8,291.65,297.65,0,150,0,0,0,0,0
"2015-08-12 08:00:00",752.6,759,69.5,15,2.5,8,292.65,298.65,0,0,0,0,0,0,0
"2015-08-12 10:00:00",753.35,759.7,52,14,3,8,291.15,302.15,0,0,0,0,0,0,0
"2015-08-12 12:00:00",754.55,760.85,47,13.5,4,8,290.15,302.65,0,0,0,0,0,0,0
"2015-08-12 14:00:00",754.9,761.2,55,13,5.5,6,293.15,303.15,0,900,0,3000,1,0,0
"2015-08-12 16:00:00",754.95,761.2,48,3.5,7.5,6,293.15,305.65,900,0,0,3000,1,0,0.515607581
"2015-08-12 20:00:00",757.55,763.9,46.5,15.5,6,8,290.15,303.15,450,450,3000,0,1,0,0.03483835
"2015-08-12 22:00:00",757.9,764.3,65,6,3,8,292.15,299.15,900,0,3000,0,1,0,0.01393534
"2015-08-13 00:00:00",757.5,763.9,60,1.5,4,8,291.65,300.15,0,0,0,0,0,0,0.348383501
"2015-08-13 02:00:00",758.6,765,60,6,3.5,8,291.65,300.15,0,0,0,0,0,0,0.320512821
"2015-08-13 04:00:00",757.85,764.25,60,3.5,5.5,8,292.15,300.65,0,0,0,0,0,0,0.00696767
"2015-08-13 06:00:00",756.8,763.15,45.5,2,8,8,289.65,302.65,0,0,0,0,0,0,0
"2015-08-13 08:00:00",756.85,763.15,46,5,6,8,290.15,303.15,0,0,0,0,0,0,0
"2015-08-13 10:00:00",756.85,763.15,38.5,5.5,5,8,289.65,305.65,0,0,0,0,0,0,0
"2015-08-13 12:00:00",756.6,762.8,22.5,1.5,3,9.5,286.65,311.65,0,0,0,0,0,0,0
"2015-08-13 14:00:00",757.25,763.55,39,13.5,8,5.7,289.15,305.65,0,450,1500,0,0.5,0,0
"2015-08-13 16:00:00",759.7,766.2,69.5,13,8.5,8,291.65,297.65,450,450,3000,0,1,0,0
"2015-08-13 18:00:00",758.9,765.4,78,10.5,5,8,292.15,296.15,900,3000,0,0,1,0,0
"2015-08-13 20:00:00",758.15,764.65,69,6.5,2.5,8,291.15,297.15,450,3000,0,0,0.5,0,0
"2015-08-13 22:00:00",757.8,764.3,65,1,3,8,291.15,298.15,0,3000,0,0,0,0,0
"2015-08-14 00:00:00",757.1,763.5,65,15,2,8,291.15,298.15,0,3000,0,0,0,0,0
"2015-08-14 02:00:00",756.3,762.8,74,6,1,8,291.15,296.15,0,3000,0,0,0,0,0
"2015-08-14 04:00:00",755.5,762,78,3,1,8,291.15,295.15,0,3000,0,0,0,0,0
"2015-08-14 06:00:00",756.3,762.8,78,9,2,8,291.15,295.15,0,3000,0,0,0,0,0
"2015-08-14 08:00:00",755.55,762,71.5,9.5,1.5,8,291.65,297.15,0,3000,0,0,0,0,0
"2015-08-14 10:00:00",755.7,762,49.5,17,1.5,8,290.65,302.15,0,3000,0,0,0,0,0
"2015-08-14 12:00:00",755.3,761.6,43.5,14,5,8,290.65,304.65,0,0,0,0,0,0,0
"2015-08-14 14:00:00",754.9,761.2,44.5,15,6,8,290.15,303.65,0,0,0,0,0,0,0
"2015-08-14 16:00:00",754.2,760.5,42.5,14.5,6.5,8,289.15,303.15,0,0,0,0,0,0,0
"2015-08-14 18:00:00",753.35,759.7,46.5,12,5,8,289.15,301.65,0,0,0,0,0,0,0
"2015-08-14 20:00:00",754,760.5,67,12.5,4.5,8,289.15,295.65,0,0,0,0,0,0,0
"2015-08-14 22:00:00",755.1,761.6,75.5,10.5,2.5,8,289.15,293.65,0,0,0,0,0,0,0
"2015-08-15 00:00:00",755.5,762,78,13.5,1.5,8,289.15,293.15,0,0,0,0,0,0,0
"2015-08-15 02:00:00",754.6,761.2,83,4,3,8,289.15,292.15,0,0,0,0,0,0,0
"2015-08-15 04:00:00",754.6,761.2,83,11,3,8,289.15,292.15,0,300,0,0,0,0,0
"2015-08-15 06:00:00",754.6,761.2,83,9,3,8,289.15,292.15,150,300,0,0,0,0,0
"2015-08-15 08:00:00",754.7,761.2,78,10,3,8,289.15,293.15,300,0,0,0,0,0,0
"2015-08-15 10:00:00",754.75,761.2,65,17,2,8,289.15,296.15,300,0,0,0,0,0,0
"2015-08-15 12:00:00",754.45,760.85,55.5,16.5,3,9.5,289.15,298.65,150,0,0,0,0,0,0
"2015-08-15 14:00:00",754.1,760.5,51,16,5.5,11,289.15,300.15,0,0,0,0,0,0,0
"2015-08-15 16:00:00",753.35,759.75,51,15,5.5,11,289.15,300.15,0,0,0,0,0,0,0
"2015-08-15 18:00:00",752.6,759,51,14,5,11,288.15,299.15,0,0,0,0,0,0,0
"2015-08-15 20:00:00",753.2,759.7,69,12,5.5,11,288.65,294.65,0,0,0,0,0,0,0
"2015-08-15 22:00:00",754.35,760.85,78,12,2.5,11,289.15,293.15,0,0,0,0,0,0,0
"2015-08-16 02:00:00",753.5,760.1,83,1.5,2,11,288.15,291.15,0,0,0,0,0,0,0
"2015-08-16 04:00:00",752.75,759.35,88,3,1,11,287.65,289.65,0,0,0,0,0,0,0
"2015-08-16 06:00:00",753.1,759.7,85.5,13,1.5,11,288.15,290.65,0,0,0,0,0,0,0
"2015-08-16 08:00:00",753.9,760.5,83,13,1.5,8,289.15,292.15,0,180,480,0,0,0,0
"2015-08-16 10:00:00",754.7,761.2,73,17,1,9.5,289.15,294.15,0,330,240,0,0,0,0
"2015-08-16 12:00:00",754.1,760.5,52.5,15.5,3,11,288.15,298.65,0,0,0,0,0,0,0
"2015-08-16 14:00:00",753.3,759.7,48,15,5.5,11,288.15,300.15,0,0,0,0,0,0,0
"2015-08-16 16:00:00",751.8,758.2,49.5,14.5,5,11,288.15,299.65,0,0,0,0,0,0,0
"2015-08-16 18:00:00",751.8,758.2,54,10.5,5,11,288.65,298.65,0,0,0,0,0,0,0
"2015-08-16 20:00:00",752.85,759.35,73,10.5,5,11,289.15,294.15,0,0,0,0,0,0,1.233277592
"2015-08-16 22:00:00",754,760.5,80.5,12,3,11,289.65,293.15,0,0,0,0,0,0,3.664994426
"2015-08-17 00:00:00",754,760.5,78,13,1.5,11,289.65,293.65,0,300,0,0,0,0,5.037625418
"2015-08-17 02:00:00",753.2,759.7,83,2.5,0.5,11,289.15,292.15,0,300,0,0,0,0,0.808249721
"2015-08-17 04:00:00",752.5,759,83,1,2,11,289.15,292.15,0,300,0,0,0,0,0.01393534
"2015-08-17 06:00:00",752.45,759,83,6.5,1.5,11,288.65,291.65,0,390,0,0,0,0,0
"2015-08-17 08:00:00",753.2,759.7,80.5,10,1,11,290.15,293.65,0,480,0,0,0,0,0
"2015-08-17 10:00:00",753.2,759.7,73.5,16.5,1.5,11,289.65,294.65,0,480,0,0,0,0,0
"2015-08-17 12:00:00",753.25,759.7,67,16,3,11,289.65,296.15,0,480,0,0,0,0,0
"2015-08-17 14:00:00",752.6,759,56,16,6,11,289.65,299.15,0,0,0,0,0,0,0
"2015-08-17 16:00:00",752.2,758.6,54,16,6,11,289.15,299.15,0,300,0,0,0,0,0.578316611
"2015-08-17 20:00:00",752.5,759,88,10.5,3.5,9.5,291.15,293.15,0,180,480,0,0,0,8.646878484
"2015-08-17 22:00:00",753.6,760.1,88,9,2.5,6,291.15,293.15,0,0,480,0,0,0,8.528428094
"2015-08-18 00:00:00",754,760.5,83,9,2,6,290.65,293.65,0,0,480,0,0,0,6.598383501
"2015-08-18 02:00:00",753.2,759.7,80.5,14,1.5,6,290.65,294.15,0,0,480,0,0,0,6.911928651
"2015-08-18 04:00:00",753.2,759.7,83,9,2,6,290.15,293.15,0,0,480,0,0,0,1.261148272
"2015-08-18 06:00:00",753.2,759.7,83,10.5,2,6,290.15,293.15,0,0,480,0,0,0,0.03483835
"2015-08-18 08:00:00",753.2,759.7,78,17,1,6,290.15,294.15,0,0,480,0,0,0,0.00696767
"2015-08-18 10:00:00",753.65,760.1,69,15,3,9.5,290.15,296.15,0,90,480,0,0,0,0
"2015-08-18 12:00:00",754.1,760.5,63,15,5,11,290.15,297.65,0,240,240,0,0,0,0
"2015-08-18 14:00:00",753.3,759.7,52.5,15,5.5,11,289.65,300.15,480,0,0,0,0,0,0
"2015-08-18 16:00:00",752.6,759,51,15,6.5,11,288.65,299.65,480,0,0,0,0,0,0
"2015-08-18 18:00:00",752.6,759,52.5,14.5,6,11,288.15,298.65,0,0,0,0,0,0,0
"2015-08-18 20:00:00",752.85,759.35,69,12,5,11,289.15,295.15,0,0,0,0,0,0,0
"2015-08-18 22:00:00",754,760.5,75.5,9,2.5,11,288.65,293.15,0,0,0,0,0,0,0
"2015-08-19 00:00:00",753.95,760.5,75.5,8.5,0.5,11,288.15,292.65,0,0,0,0,0,0,0
"2015-08-19 02:00:00",753.5,760.1,83,2,2,11,288.15,291.15,0,0,0,0,0,0,0
"2015-08-19 04:00:00",753.1,759.7,83,3,0.5,11,287.65,290.65,0,0,0,0,0,0,0
"2015-08-19 06:00:00",753.1,759.7,85.5,4.5,1,11,287.15,289.65,0,0,0,0,0,0,0
